AUC,HB
0.31284551848546727,0.014877447545117661
0.9318124542341266,0.05708531613481682
0.7950351192116187,0.010223380476091393
0.5026327078660131,0.037368844042617866
0.31341444955384645,0.014816442647060057
0.2688068573227511,0.013228668379177577
0.8019499887920389,0.02928209070984167
0.31911153334426245,0.02415300386974195
1.1858458767343052,-0.04745726934231698
1.2167866738688318,0.08588511433539736
1.6084895688794418,0.11631939551233472
0.45499209181617317,0.02982116696051662
0.8264244430604535,0.05863207429078443
0.7471279352922053,0.035135788869766316
0.6265803521543418,0.029812787338869384
0.9692845549575466,-0.08784336198887388
0.5622012993464338,-0.10608412787271959
0.4551427786550164,-0.03543348962095649
0.47644829409578904,-0.031272166305058136
0.6930887772313348,-0.04781096372950344
0.6336050814266656,-0.04425421524851458
0.3406847760304714,-0.01338197242208139
0.6676138294803735,-0.06736905519731806
0.13997248064417533,0.009554906524371631
0.3062192118905216,0.012212205116099994
1.2549039503571748,0.12050181668600146
0.3638171145672331,-0.034806715750320905
0.6191457543197032,-0.05503042167541139
0.6863760965503332,-0.046896862446217824
0.43173063890947105,-0.027838833553687437
0.5905833234209652,0.0366012142422818
0.19215457625579546,0.0044872031880345276
0.17811650859426464,0.002395928078072984
0.8277419793788923,0.03879555746222252
0.5307996441681837,0.039874058180046745
0.9193605815476928,0.05295993660264742
0.9192271442123641,0.051816600503443055
1.1005766932122327,-0.13983267007844802
1.9804333837324748,0.08476008404581137
0.40778235366898485,0.030244847609111503
0.5367959773462587,-0.06820414766514205
0.5936757819215259,-0.10703216680146
0.32617252228474314,0.009718424145873428
0.42784015679823284,0.02208647968963362
1.2038465850645252,-0.01549889834987539
1.1231963534742064,-0.039196281412799294
0.3047700413924943,-0.0008606174681773382
0.32182571987627284,-0.03313169581009845
0.08433264559137399,0.00927194155399036
0.6620159893370641,0.048291587993816165
0.6391217630419206,0.04337462168571449
0.4957162114431881,0.026421088658779013
0.13592038916655014,-0.019882879262056008
0.48252789407180074,0.010519684593560896
0.4017237596982426,0.014368354953347762
0.20661654655003758,0.007225192163573979
0.3055459350249805,-0.00043077867623253496
0.34358247431805466,-0.013895819471841264
0.47492450433204425,-0.05457304942410701
0.2231201208579634,-0.027813202811159954
0.16031092542657888,-0.012144416187638285
0.4262762116547165,-0.015384101462004196
2.194991534634056,0.09808796456611901
1.6606056840173906,-0.09120462805708485
1.5965988255802088,0.1348451719662478
1.3636606561713904,-0.09366001603412144
1.415601964347232,0.04999503704097208
1.6219998847770825,-0.10765116668372343
1.7230948614297148,0.16261758811519655
0.6986388293535839,0.06457453429045756
0.5032010227974268,-0.021573052366520074
0.2712541151277392,0.010097395939695275
0.35537699799454714,-0.004064819726437463
0.10811606138086916,-0.004239473158307305
0.489597283509724,0.03128728844531281
0.3905245633505814,0.04618017769749372
0.3562345769090527,-0.021870899355008078
0.4441760371349446,-0.014131388154950741
0.39251074425565236,0.04914411253389517
0.0185137910874289,0.0019263601432157884
0.5922725915450613,-0.022609952546943646
0.1956906253494779,0.00991299857184913
0.5908773479293359,-0.0016864001254504046
0.4054500693389542,0.03629693554063351
0.19661991787657485,-0.020547956152924485
0.22101011048039965,-0.029072531066560714
0.4916562123766255,0.015650164341082018
0.3585346267970735,-0.015042350548597483
0.9561570482702919,-0.1192735596574579
0.46983194277284923,-0.041127701088996105
0.563719770457574,-0.0372195618813862
0.5111588925838078,0.03582644433637938
0.4602596565382697,-0.033326708754671586
1.0067330767006055,-0.07121316982589576
0.7795259095217304,-0.05125183654017462
1.8067379230149712,-0.1261207874350987
0.6461408306846081,0.019202027279959566
0.44633838434717177,0.015403355291311982
0.6203163640642089,-0.015522913322342902
0.5865719512500647,0.04943541898417436
0.34453305374518095,-0.012374510426951701
0.30177383701559535,-0.036898285414906695
0.6679769754185045,-0.07276827206644043
0.6817872082257423,-0.05355253041159358
0.7598246601775571,0.013937026428607169
0.3324097175447136,0.004338495967701306
0.3013018778136143,0.012081708286814319
0.2593779964722387,0.006191816299676134
0.2718557113782225,-0.010476595984400205
