AUC,HB
0.06811577095959365,0.0038124660914036212
0.10849571733160701,-0.006410188358131563
0.16857809124940104,-0.008901912689907476
0.042060863497681567,0.0008297267268062569
0.07227241210784996,-0.004743057881569257
0.2980305279343156,-0.02361443689551379
0.20663970410168986,-0.005059719496784965
0.1847723390947067,-0.00703777115631965
0.5960142510330115,-0.05563546758639859
0.19638164711341233,-0.01753007635124959
0.07025997429445852,-0.006009951761370758
0.09646205331955571,-0.012085170259524602
0.1591271866363968,-0.017633412302529905
0.22344914777022495,-0.02069423561260919
0.090944180266888,-0.0015073872018547263
0.03399432495916699,-0.0046713306473975535
0.13876395907618644,-0.01801541215263569
0.037038336489331414,-0.002463169053044112
0.0334239589592471,0.002379640587605536
0.048210302571987995,-0.003243670935262344
0.03128775454888455,-0.001656814361922443
0.18554340826176485,-0.020507393886873615
0.06613258921788656,-0.007353683300607372
0.06985039365827106,-0.008286535858132993
0.2665894463589211,-0.017711279931972967
0.2594539600131611,-0.011246222778936499
0.09567836604128388,0.00021517549976124428
0.07256541125661897,0.004379456719107111
0.042721559382698615,0.004843261771384277
0.1189302459006285,-0.014880583805279457
0.25104844567795226,-0.017331311299130903
0.14731134330759232,-0.015230036278808257
0.030192778001946863,0.002263203939946834
0.2548034296369224,-0.0187429329726001
0.15148465524453059,-0.015351128657130175
0.045473886084437254,-0.004085764794581337
0.11187749351665843,-0.01153676909962087
0.10274623763325508,-0.029029847373749362
0.4834998449550767,0.03400892435456626
0.07435943457312533,-0.006005529083267902
0.10434255724248942,-0.009477282295847544
0.15222435350460728,-0.018972680010847398
0.22849129067981266,-0.01401751458979561
0.24160723561544728,0.009096843114093645
0.1294794231416745,-0.006675467477180064
0.10988697747961851,0.005837462056661025
0.22243489851098275,-0.015411050742841326
0.043632649940263946,-0.0035432949789537815
0.12060545177519089,-0.010212251283519436
0.08757149336906878,-0.009593176280759508
0.10127253611972264,-0.011169487530423794
0.07297685153025668,-0.006794854722102173
0.09261603543745878,-0.0029261689342092723
0.061946676489242236,0.00556613279695739
0.04135483685968211,0.0036686580824607518
0.02134727413067594,0.001270726599614136
0.2967725497792344,-0.021958118702968932
0.052386733072125935,0.001626904388103867
0.15501120695262216,-0.004935347053105943
0.10137714364645944,-0.005071649744422757
0.28899772195654805,-0.01533239691707422
0.20403498577070422,-0.018159863586333813
0.5498980950578698,-0.020484685916017042
0.3649397692124694,-0.017526807841932168
0.22501135750644607,0.021139548527571606
0.04333712300831394,-0.0016449812683276832
0.1780606782886025,-0.00657810912525747
0.21035265577756945,-0.011371140577466576
0.2051796758441924,0.030906294367014198
0.0672709055179439,0.0011490408160170773
0.28158140045161417,-0.028127987799962284
0.28170552497613244,-0.022761382249882445
0.14865270175960177,-0.005067295767730684
0.08984883208722749,-0.0024499506762367673
0.08427273123015766,-0.004077038585819537
0.19656887446308247,-0.007449630431437981
0.08446421381449909,-0.0010262061914545484
0.10682756995447562,0.007722232414380414
0.09687255705648568,0.003913344500688254
0.12097180269302044,0.010182500371229253
0.2559662804551408,-0.012602250493728206
0.19506399700185284,-0.016314027103362605
0.15599150764865044,-0.005535717131351703
0.2268651435006177,-0.009153535722361994
0.07451813891384518,-0.009105835386435501
0.021099051337841956,-0.0009855740900093224
0.029585247269096726,-0.003350696277266252
0.04765668623804231,4.143038313486613e-05
0.10921756199968513,-0.01706201314118516
0.07405309034129459,0.0013756645985267824
0.1939943512006721,-0.019589723726312513
0.09701009475975297,-0.003713659662025748
0.23807780560127867,-0.012133574684412451
0.08781904941679386,0.006453522299125325
0.13946986091104918,-0.008600109373219311
0.33792677298788476,-0.026365311206973274
0.1436494822937675,0.029346192968660034
0.17130767744129116,-0.004814273725060048
0.15520759284117958,0.015518291458647582
0.06561801805764844,0.0028479912798502482
0.4151209977981125,-0.02706973415115499
0.1135979041500832,-0.020620022023649653
0.1825242680761221,-0.026411174054373987
0.23518990922457306,-0.018194552583736368
0.10874532055095187,0.005448826101201121
0.1682512708393915,0.020634078024158953
0.195848646034392,-0.0138375449769228
0.16441258417307836,-0.011960334595642053
0.1647557286087249,-0.009837187299126526
0.15152863007642736,-0.018125237551430473
0.0791395814749194,0.004690174811912584
0.07193069211461989,-0.010891101474044262
0.08888104810102959,-0.010571777187578846
0.10571929793786694,-0.013100047934130998
0.05165869432858017,-0.007302662979782326
0.16440042438807723,-0.023398667261062656
0.1556820418445568,-0.021058845846710028
0.29167005228100606,-0.036491970264250995
0.07442995428937138,0.010049491042082082
0.16379728859101306,-0.025286289092036895
0.23585445093885937,0.010380119279943756
0.05203549958878284,0.0009702481584099587
0.08573403208538366,-0.00857649522004067
0.059963283105389564,0.006880252882183413
0.31274517759811715,0.016405204063630663
0.10613323958205001,-0.005145716295373859
0.2385920781380264,0.01564239764411468
0.22649796528367006,-0.01550529921951238
0.19499693760462833,0.002140774500730913
0.14832713399118802,-0.007424265222653048
0.07339480240807461,-0.006583418859008816
0.09462299033475574,-0.006376281009579543
0.42356488065343,-0.022651035695162136
0.31299758111981646,-0.03762110028947063
0.1805505970651211,-0.0007368376263912069
0.45006153857684694,0.0074744142111740075
0.10115309113825788,0.004488188144023297
0.10168522644562472,0.0017906408247654326
0.19372713095617655,-0.012259709506906802
0.18226723239240528,-0.012731530896417098
0.3541799503218499,-0.01782363404709031
0.11748160272691166,0.001786960281606298
0.12206981658528093,-0.003746837955986848
0.061158913842518814,-0.0031889572528598364
0.10635436683514854,0.006838681994850049
0.011248339612393465,-0.001422973515218473
0.058799353953872924,0.0064548013542662375
0.24879754948051414,-0.012290542017581174
0.1132645907546248,-0.01148595720587764
0.1155439256781392,-0.015809793447260745
0.10048145506425499,-0.012490960685681785
0.3249374614297267,0.007899733536760323
0.12191501200504717,-0.01051204193936428
0.06201235337266553,-0.003836757183307782
0.07821704019988829,-0.010800464984640712
0.0359702037740135,-0.0011654064055619529
0.04173728734895121,-0.0057147315092151985
0.11471798966704227,0.0024586156323493924
0.20693079324155406,-0.02094734965794487
0.1379406015321365,0.00044714563227898907
0.10315485165847349,0.0006713168040732853
0.084068860912339,0.00044443251317716204
0.11871111358232156,-0.014384110145329032
0.273229929088302,-0.021723908717831364
0.03541941210642108,0.0009141505415755091
0.12330877012755082,-0.014852903994324151
0.4002952022692625,-0.026324832964746747
0.13457875725907797,-0.007088939044479048
0.08062740766581555,-0.005187270064197946
0.09196495616106404,-0.006682835997708025
0.27797523998106044,-0.023696133597695734
0.1192485816509361,0.00553230986406561
0.20884521123116428,-0.010447713040775852
0.4232045237258717,-0.048899280140176415
0.04108500016263861,0.0009883974053082056
0.054238043339864817,0.0022975421270530205
0.1315730110854929,0.007629376352269901
0.02500538075400982,0.0009531867453915766
0.2650385690667463,-0.022029434421710903
0.05941637125397392,0.0033512766240164638
0.024890449492886546,7.377904330496676e-05
0.036104010180679325,0.00021855682462046389
0.1747670486156494,-0.006795639848860446
0.09928607766778441,-0.00045664978824788705
0.08181460856303602,0.0037935485488560516
0.03247640472727653,-0.004038142356876051
0.0945400000182417,-0.010600617106319987
0.1065025805228288,-0.004760996027471265
0.04915070112747344,-0.00915419586635835
0.047326729305495974,-0.005566478243054007
0.12410580215328082,-0.00314634640380973
0.07776670825387555,-0.0035317094643687597
0.13874446973022714,-0.01372190370602766
0.06026711897175119,-0.007009775494225323
0.09819824799706112,-0.01583119383576559
0.15353339662397048,-0.018149993557017297
0.058888065397695755,-0.0023996638410608284
0.02226392350257811,-0.005686556241926155
0.19896159874406294,-0.025920330863300478
0.1043166875915631,-0.0011101080635853577
0.18598323628975777,-0.018643699540916714
0.06681478990230971,-0.007173943016823614
0.1024562079255702,-0.005624187309877016
0.3838764007487043,0.038751550349843455
0.04696606749621424,-0.0023221493956953054
0.037543024600381614,0.00020588759980455507
0.04788963106511801,0.008744714938075049
0.25222073745135276,-0.015180855316430097
0.2143506267493649,-0.027463667283882387
0.1862967142715206,-0.03606377987671294
0.17181121319117665,-0.008004835402971366
0.1542044939860716,-0.022463126473667216
0.10072778040193953,-0.001359275967843132
0.2285269727526611,0.014326905846246518
0.37649507143578376,-0.038409723618315184
0.09074652563958807,0.005328276713044033
0.20088083048449334,-0.01910751404466282
0.21777891803412786,-0.002556328034188482
0.23207423779422243,-0.016569405339396326
0.0716314075043556,-0.01086069073426188
0.09616724157240242,-0.011174445080541773
0.08042595323422574,0.007945895853481488
0.26598531005765835,-0.0032510094097233377
0.19613121520160348,-0.02459817883936921
0.07196565066988114,-0.006566132189618656
0.10653768809333997,-0.005465538370117429
0.11725810910138534,-0.0006777774578949902
0.135970274376632,0.0038712205532647204
0.07443087564206508,-0.00845294956707221
0.18520019177231006,-0.005203084245295031
0.10907230655720923,0.0020519494282780215
0.06977700843344792,-0.0032815865888551343
0.11612692423295812,0.007069783721817657
0.08146168415623833,-0.009572738832503092
0.36552949543329305,-0.018697742800213746
