AUC,HB
0.5633695135323364,-0.027740873178103698
0.5998681885319073,0.017853714143129196
0.8775020712513424,-0.043757563517715425
0.2763251283576693,0.00017914827630249874
0.45890207943775607,-0.016303324803104147
0.44769358520611746,0.041284331170615474
1.769582999021928,0.13160227905123634
0.5192426317864189,0.04799946107320352
2.790174978370459,0.016471283652450097
1.699865044087474,0.13070703153644558
1.3646360684415484,0.11209746335769921
0.3974055152414806,0.009035731973270344
2.0017889066470644,0.11247428368730539
0.676672972136501,-0.040164813366132535
0.31723411669562296,-0.03629470112919364
1.5761747771607162,0.039480484948100525
0.7191967173696057,-0.08874041129139698
0.4301822819224874,-0.018215048733125627
0.43487001897691613,-0.02343435936634819
0.7463587954838573,-0.04999431664654708
0.7000674223801795,-0.03918294949289702
1.4292916230706325,0.11174841338166175
0.4296326040293721,-0.05247156974328959
0.9632645129314739,0.059567079744269336
1.200594528842288,0.07828982043228905
1.0065476477795983,0.037428459130254055
1.8573453735823264,0.1787540491909141
1.9602357789097837,0.17992355323160325
0.4704786009455795,0.05426183088439984
1.4224948534504733,0.06442120143205443
0.7418547057961291,0.03346216646266953
0.8224663448656742,0.017021498424895753
0.2996681362592071,-0.012876071412321721
0.8590346179344266,0.03490537584673348
0.2614565196304781,-0.0065288963628375996
1.4405565559056086,0.08456741875259866
0.5825331159870402,-0.008542380314267461
1.1636274292863362,-0.20535699246180172
1.3717151109010928,0.0779406190538765
3.46038533789244,0.22081880339064242
0.5590692395840406,-0.10332482889158712
1.037920916628586,-0.027373317103737804
1.1812905830918936,-0.05934957939695096
1.3660187318387216,0.08081192708773699
1.8439210410515585,0.040166105914920536
1.1438661954187523,0.01614418687283603
0.3435706798695577,0.010743272585656882
0.7425816458829999,-0.06239225757434497
0.18301016522262614,0.006803780791003078
0.030355802456014658,-0.0010217697264636172
0.5689838331021306,-0.032086359160857114
0.970743949357967,-0.0932494434676272
0.44766895317951594,-0.06711818716112816
0.6124408499109961,0.07460926682422553
0.2628725003377994,-0.019052996060082705
0.5660049390461026,0.0477073265610386
1.1988500915625337,0.06440008986838563
0.546553094594799,0.05046990563324982
0.43766680133760616,-0.008407666139248704
0.5033671091521441,-0.07521952706547097
0.3006906527905713,0.030209016486409723
1.223130768546838,0.046519394942592385
1.958339068614066,-0.1290458708146076
3.2400470704007347,-0.19194160722753395
1.179246918671339,0.107820103884535
0.11568776325336216,-0.0006615064991848385
0.6442508362105954,0.005930234586884353
1.6233888674686767,-0.1403132015318107
2.1264910872705656,0.18675719764409848
0.5665659026158067,0.07040891965519336
1.0236706678654244,0.084886964862946
0.4329633760465157,-0.02800440571076024
0.581666523045314,0.01208686871204634
0.4122705661249526,-0.016183144752005774
0.6737316275077774,0.049203909352257824
1.2086221825280958,0.009302677023129036
0.9513595047285008,-0.02030697308320839
0.8438909305552968,0.005246554030875927
0.588244717336579,0.06983114171325155
0.9293383602231984,-0.06628733085098304
0.40138592382262317,-0.01291455088544069
1.2348597189964536,-0.09085964814690328
1.390194929612818,0.0807560346608085
