small,medium,large
0.7274102728461003,0.37174569394119317,0.195200379801463
0.19061781127584254,0.11689873485920543,0.10209588161342253
0.10616797362126817,0.12006298136930127,0.061279151148482924
0.202538634087432,0.17512717198042083,0.09003648197176517
0.23943873805910698,0.10141061810099927,0.04655640875625977
0.43779190936038503,0.3264642917802121,0.10003466594753263
0.1717875575486687,0.38785257336530776,0.31148817106804927
0.13278094972883991,0.4036602181477065,0.14899848123968695
0.14715868135499477,0.19227333263552282,0.10683600421180017
0.06690809573319711,0.14447561549150123,0.09979787547581509
0.24526732345839264,0.18180373116047122,0.20042750580250868
0.29578794294320687,0.13432526788710675,0.378579012796763
0.2176258872859762,0.0669200354586792,0.07714869566734706
0.3089823096161126,0.3307686140160513,0.14722169472588575
0.43427089808756136,0.1124438657079736,0.0837854086275911
0.1617231312138756,0.1325759552510135,0.11352859514954616
0.23299501412111567,0.19623013860109495,0.14213707729686575
0.2697375813659164,0.12698336936045962,0.07747444014603388
0.47067166727902077,0.19231647212473035,0.20204043954072404
0.39729240485758055,0.3361240278936748,0.23133622085879324
0.24855532514447987,0.21347864506969927,0.0625205816795642
0.3534280570656847,0.38030524095484,0.1637849693543103
0.32650197640214174,0.2451285187744361,0.13110854079604906
1.339768753390672,0.25244660662065144,0.21055401642115612
0.3072976587272933,0.12976780431381485,0.14053175274784735
0.14705055488229846,0.4099766189010552,0.18285300842762808
0.26421914118873246,0.4340649075129477,0.2944252215547749
0.06719841544781957,0.18921958714690845,0.031750971697874775
0.6321411837725464,0.49481913469935535,0.29796745291787374
0.4455385206720166,0.26931321275424125,0.30374792936981976
0.2939490961307456,0.10390190827820334,0.09837156301364303
0.5366798057002597,0.5324621102299716,0.2554561375382036
0.31395529086876195,0.19232453321819776,0.0807208349051507
0.5053789915655216,0.23898120405283407,0.16256886536029924
0.2292091031522432,0.18102247138631355,0.25454338195049786
0.33227749504840176,0.34586377459072537,0.10408007525711582
0.23789724317794025,0.21210884877200442,0.13720634678065835
0.234617094863097,0.1502737743430771,0.08998247942326998
0.3852671880831622,0.5447764546606777,0.258566130150939
0.38919064411857107,0.1140846411963139,0.06069270298576157
0.22356277372091427,0.4579006697967998,0.14152040371482144
0.22279710509610595,0.11142259043754166,0.15826081902378064
0.10905456080035947,0.035777802930169855,0.05203024080947216
0.19042093659481907,0.17550883596777567,0.10222762414741737
0.20753747333947103,0.10228359081884264,0.0548556863777776
0.4463253174417332,0.16181689432050916,0.17904037325388344
0.14352093413799594,0.0708295937438379,0.0362600478274544
0.10129989923188987,0.12495470216344984,0.0621841200209019
0.20776675198794692,0.0725664351357409,0.07462142708391184
0.14146231358881778,0.1314280817659892,0.16952024586498737
0.12454259133482992,0.14588203145103762,0.07001606228550372
0.3539178166211059,0.30528630871231144,0.16391995927187963
0.17715985804898082,0.1422688818147435,0.20661122479577898
0.11398815326720069,0.11396108624194312,0.08352003856543888
0.09872022576291783,0.15011964558561885,0.049168820785780554
0.25678565863290714,0.08879369962960482,0.11656390631924296
0.5972030305038061,0.2871957596980792,0.2516772285289335
0.24038013488643628,0.18736112990973197,0.09701057992060669
0.1641776836822828,0.18737959034297091,0.1572513116443588
0.4296756503299548,0.3275623227000324,0.18169665341520158
0.21063942829459847,0.15347700055190217,0.09822188674934296
0.13734144997761177,0.057108908251393586,0.035500124817190226
0.6053159419516305,0.4932995836588816,0.1379063315835083
0.26596086557947274,0.1618248012400727,0.14663017220664187
0.637532211801954,0.5335489825101831,0.18093845633484307
0.8573984620343253,0.7174859408842167,0.5790294840662682
0.15187109898943163,0.14426928798820882,0.09905548232381989
0.4543677219244273,0.21003628526887042,0.1460437447130971
0.5895300908814534,0.21909265252543264,0.16601844851538772
0.4680563964820976,0.3135802967181007,0.09620425885532313
0.6462303194730339,1.0611620986637718,0.1871020062098978
0.24435927846934646,0.33257763418623654,0.04831228651528363
0.3621526677670772,0.26744553374555835,0.17755000118268072
1.0254528176192252,0.694976526327082,0.24317407079252007
0.33557907250542485,0.17493812139582587,0.05167585536582919
0.23441068716419977,0.25012235127542226,0.2718857332802145
0.0880842246751854,0.10837744509171898,0.15294812474439823
0.12674536128542968,0.20921350587013876,0.0674741622988222
0.23135114251090272,0.10119269810275,0.08321698403233313
0.26856863722059643,0.24270567579878843,0.17504822606679227
0.03029808101746312,0.10926839260082488,0.06090128901450953
0.4076534756804904,0.14088469074704335,0.1357001463893539
0.21212533734978933,0.11280629766770289,0.0627599179479148
0.12187387142694206,0.2069663153743022,0.05796592440128734
0.12146732893234002,0.1625917196888622,0.060400419803045224
0.04687370252486289,0.06550370979402942,0.045394235394269344
0.12788501048271428,0.03707782702258555,0.06532504963251995
