Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
72.0000        -5906.13     -5973.01        66.87   301.5
72.0500        -5909.85     -5976.39        66.54   300.0
72.1000        -5912.10     -5978.19        66.08   297.9
72.1500        -5910.50     -5976.05        65.55   295.5
72.2000        -5911.85     -5978.77        66.92   301.7
72.2500        -5916.89     -5982.51        65.61   295.8
72.3000        -5912.56     -5979.49        66.93   301.8
72.3500        -5909.37     -5976.47        67.10   302.5
72.4000        -5911.76     -5979.38        67.63   304.9
72.4500        -5910.62     -5977.39        66.77   301.0
72.5000        -5912.74     -5978.96        66.22   298.6
72.5500        -5913.33     -5979.91        66.58   300.2
72.6000        -5907.49     -5977.12        69.64   313.9
72.6500        -5911.24     -5975.04        63.79   287.6
72.7000        -5911.73     -5979.41        67.68   305.1
72.7500        -5911.63     -5977.59        65.95   297.3
72.8000        -5910.64     -5978.35        67.70   305.2
72.8500        -5913.61     -5979.98        66.37   299.2
72.9000        -5913.97     -5980.42        66.45   299.6
72.9500        -5908.12     -5977.39        69.27   312.3
73.0000        -5911.23     -5979.14        67.91   306.2
73.0500        -5913.29     -5978.97        65.68   296.1
73.1000        -5909.43     -5977.50        68.07   306.9
73.1500        -5913.25     -5979.80        66.55   300.0
73.2000        -5915.05     -5981.63        66.58   300.2
73.2500        -5910.09     -5977.19        67.09   302.5
73.3000        -5910.04     -5975.80        65.76   296.5
73.3500        -5912.38     -5978.53        66.15   298.2
73.4000        -5908.95     -5975.50        66.55   300.0
73.4500        -5908.15     -5974.60        66.46   299.6
73.5000        -5912.25     -5977.47        65.22   294.0
73.5500        -5910.24     -5976.46        66.22   298.5
73.6000        -5910.91     -5977.21        66.30   298.9
73.6500        -5909.75     -5976.21        66.45   299.6
73.7000        -5909.87     -5977.14        67.27   303.3
73.7500        -5909.93     -5975.26        65.33   294.5
73.8000        -5906.73     -5974.08        67.35   303.6
73.8500        -5908.74     -5974.66        65.92   297.2
73.9000        -5911.48     -5977.46        65.98   297.5
73.9500        -5907.84     -5975.13        67.29   303.4
74.0000        -5907.43     -5974.66        67.23   303.1
74.0500        -5909.23     -5974.33        65.10   293.5
74.1000        -5909.76     -5976.14        66.38   299.3
74.1500        -5910.28     -5975.72        65.44   295.0
74.2000        -5908.41     -5974.67        66.26   298.7
74.2500        -5911.60     -5976.22        64.62   291.4
74.3000        -5908.40     -5974.97        66.57   300.1
74.3500        -5908.95     -5973.97        65.01   293.1
74.4000        -5908.02     -5972.80        64.78   292.1
74.4500        -5904.86     -5973.66        68.81   310.2
74.5000        -5908.95     -5973.53        64.58   291.2
74.5500        -5906.78     -5974.81        68.03   306.7
74.6000        -5910.26     -5974.44        64.18   289.4
74.6500        -5905.84     -5971.54        65.69   296.2
74.7000        -5905.13     -5973.46        68.34   308.1
74.7500        -5910.87     -5974.52        63.65   287.0
74.8000        -5907.82     -5976.51        68.69   309.7
74.8500        -5906.60     -5973.35        66.75   300.9
74.9000        -5908.46     -5975.36        66.90   301.6
74.9500        -5907.65     -5974.37        66.72   300.8
75.0000        -5905.31     -5973.35        68.04   306.8
75.0500        -5907.04     -5974.44        67.40   303.9
75.1000        -5908.27     -5973.39        65.12   293.6
75.1500        -5907.42     -5973.21        65.79   296.6
75.2000        -5907.32     -5975.70        68.38   308.3
75.2500        -5909.17     -5975.36        66.19   298.4
75.3000        -5908.56     -5975.29        66.73   300.9
75.3500        -5907.70     -5975.87        68.17   307.3
75.4000        -5910.28     -5976.61        66.34   299.1
75.4500        -5910.57     -5975.84        65.27   294.3
75.5000        -5907.99     -5974.99        66.99   302.0
75.5500        -5909.79     -5975.42        65.63   295.9
75.6000        -5910.66     -5976.57        65.90   297.1
75.6500        -5910.09     -5977.17        67.07   302.4
75.7000        -5909.52     -5975.96        66.44   299.5
75.7500        -5910.89     -5977.82        66.93   301.7
75.8000        -5910.91     -5977.94        67.03   302.2
75.8500        -5909.41     -5977.15        67.74   305.4
75.9000        -5911.23     -5977.78        66.55   300.0
75.9500        -5909.30     -5975.57        66.27   298.8
76.0000        -5912.18     -5978.43        66.25   298.7
76.0500        -5912.60     -5978.30        65.70   296.2
76.1000        -5910.05     -5977.38        67.34   303.6
76.1500        -5907.78     -5974.50        66.72   300.8
76.2000        -5907.93     -5974.03        66.09   298.0
76.2500        -5911.36     -5976.34        64.98   293.0
76.3000        -5910.45     -5978.29        67.85   305.9
76.3500        -5910.57     -5975.80        65.23   294.1
76.4000        -5906.98     -5975.83        68.85   310.4
76.4500        -5911.89     -5975.91        64.02   288.6
76.5000        -5909.73     -5976.16        66.43   299.5
76.5500        -5905.33     -5972.83        67.50   304.3
76.6000        -5907.64     -5973.32        65.68   296.1
76.6500        -5910.27     -5977.64        67.36   303.7
76.7000        -5911.07     -5977.01        65.94   297.3
76.7500        -5909.08     -5977.38        68.31   308.0
76.8000        -5910.35     -5978.15        67.79   305.6
76.8500        -5911.88     -5978.57        66.70   300.7
76.9000        -5911.68     -5977.89        66.21   298.5
76.9500        -5909.88     -5977.09        67.20   303.0
77.0000        -5912.90     -5977.96        65.06   293.3
77.0500        -5908.79     -5975.31        66.52   299.9
77.1000        -5905.62     -5972.82        67.20   303.0
77.1500        -5909.06     -5975.21        66.15   298.2
77.2000        -5907.96     -5974.03        66.07   297.9
77.2500        -5908.47     -5974.85        66.37   299.2
77.3000        -5908.60     -5974.13        65.53   295.4
77.3500        -5908.27     -5973.59        65.33   294.5
77.4000        -5907.40     -5974.36        66.96   301.9
77.4500        -5910.72     -5977.34        66.62   300.4
77.5000        -5910.95     -5976.51        65.56   295.6
77.5500        -5907.30     -5974.29        67.00   302.0
77.6000        -5907.86     -5974.15        66.29   298.9
77.6500        -5909.80     -5977.02        67.22   303.1
77.7000        -5911.54     -5976.97        65.43   295.0
77.7500        -5910.17     -5976.69        66.52   299.9
77.8000        -5910.47     -5976.10        65.63   295.9
77.8500        -5909.05     -5974.69        65.64   296.0
77.9000        -5908.86     -5974.19        65.32   294.5
77.9500        -5908.99     -5975.32        66.33   299.0
78.0000        -5911.62     -5977.64        66.02   297.6
78.0500        -5910.76     -5979.05        68.29   307.9
78.1000        -5910.00     -5977.46        67.46   304.1
78.1500        -5912.11     -5979.15        67.04   302.2
78.2000        -5911.20     -5977.22        66.02   297.6
78.2500        -5909.08     -5977.06        67.98   306.5
78.3000        -5910.28     -5976.81        66.54   300.0
78.3500        -5908.22     -5977.04        68.82   310.3
78.4000        -5909.24     -5977.09        67.85   305.9
78.4500        -5912.05     -5977.56        65.52   295.4
78.5000        -5911.88     -5979.69        67.81   305.7
78.5500        -5915.41     -5980.35        64.94   292.8
78.6000        -5913.02     -5978.50        65.48   295.2
78.6500        -5910.93     -5978.41        67.48   304.2
78.7000        -5912.07     -5978.32        66.25   298.7
78.7500        -5909.16     -5977.93        68.77   310.1
78.8000        -5910.73     -5976.39        65.66   296.0
78.8500        -5909.99     -5976.84        66.85   301.4
78.9000        -5912.95     -5978.57        65.63   295.9
78.9500        -5912.30     -5977.53        65.23   294.1
79.0000        -5909.41     -5975.61        66.20   298.5
79.0500        -5911.09     -5976.95        65.86   296.9
79.1000        -5910.23     -5977.73        67.50   304.3
79.1500        -5910.59     -5978.37        67.78   305.6
79.2000        -5911.05     -5978.23        67.18   302.9
79.2500        -5910.97     -5977.05        66.08   297.9
79.3000        -5908.75     -5975.85        67.10   302.5
79.3500        -5908.62     -5976.63        68.01   306.6
79.4000        -5911.40     -5976.40        65.00   293.1
79.4500        -5908.45     -5974.93        66.48   299.7
79.5000        -5905.91     -5972.29        66.38   299.3
79.5500        -5909.93     -5974.67        64.74   291.9
79.6000        -5909.27     -5973.79        64.52   290.9
79.6500        -5907.55     -5974.58        67.03   302.2
79.7000        -5909.49     -5977.11        67.62   304.9
79.7500        -5911.64     -5977.60        65.96   297.4
79.8000        -5909.79     -5975.36        65.56   295.6
79.8500        -5908.59     -5977.29        68.70   309.7
79.9000        -5914.65     -5979.35        64.70   291.7
79.9500        -5909.91     -5975.85        65.94   297.3
80.0000        -5909.16     -5977.32        68.15   307.3
80.0500        -5910.21     -5976.01        65.80   296.6
80.1000        -5910.44     -5976.55        66.11   298.0
80.1500        -5910.42     -5975.26        64.85   292.4
80.2000        -5906.25     -5975.04        68.79   310.1
80.2500        -5910.69     -5975.51        64.82   292.3
80.3000        -5910.52     -5977.74        67.22   303.1
80.3500        -5912.05     -5978.24        66.20   298.4
80.4000        -5912.03     -5977.76        65.72   296.3
80.4500        -5907.05     -5977.36        70.31   317.0
80.5000        -5908.88     -5975.49        66.61   300.3
80.5500        -5907.68     -5975.64        67.96   306.4
80.6000        -5911.23     -5976.03        64.80   292.2
80.6500        -5910.98     -5976.82        65.84   296.8
80.7000        -5910.17     -5977.91        67.74   305.4
80.7500        -5911.84     -5976.91        65.08   293.4
80.8000        -5911.37     -5978.35        66.98   302.0
80.8500        -5910.51     -5978.33        67.82   305.8
80.9000        -5914.20     -5979.88        65.68   296.1
80.9500        -5912.30     -5980.62        68.31   308.0
81.0000        -5911.93     -5978.25        66.32   299.0
81.0500        -5911.71     -5977.53        65.83   296.8
81.1000        -5910.43     -5976.70        66.27   298.8
81.1500        -5911.86     -5977.55        65.69   296.2
81.2000        -5908.56     -5976.27        67.71   305.3
81.2500        -5913.13     -5978.80        65.67   296.1
81.3000        -5909.78     -5978.79        69.01   311.1
81.3500        -5908.67     -5977.10        68.43   308.5
81.4000        -5912.38     -5977.47        65.08   293.4
81.4500        -5911.05     -5977.27        66.22   298.5
81.5000        -5909.23     -5974.73        65.50   295.3
81.5500        -5909.85     -5977.24        67.38   303.8
81.6000        -5913.95     -5978.71        64.75   291.9
81.6500        -5906.90     -5977.41        70.51   317.9
81.7000        -5910.13     -5976.63        66.51   299.8
81.7500        -5910.67     -5975.87        65.20   293.9
81.8000        -5904.90     -5973.37        68.47   308.7
81.8500        -5909.97     -5975.17        65.20   293.9
81.9000        -5910.10     -5976.02        65.92   297.2
81.9500        -5907.74     -5973.90        66.16   298.3
82.0000        -5911.56     -5977.99        66.43   299.5
82.0500        -5910.40     -5977.16        66.75   301.0
82.1000        -5909.87     -5975.32        65.45   295.1
82.1500        -5906.19     -5973.68        67.49   304.3
82.2000        -5907.61     -5973.96        66.35   299.1
82.2500        -5912.37     -5978.34        65.98   297.5
82.3000        -5910.45     -5976.85        66.40   299.3
82.3500        -5907.24     -5975.25        68.01   306.6
82.4000        -5909.43     -5976.54        67.12   302.6
82.4500        -5909.73     -5978.02        68.29   307.9
82.5000        -5911.80     -5977.16        65.36   294.7
82.5500        -5911.85     -5977.89        66.04   297.7
82.6000        -5909.75     -5977.07        67.32   303.5
82.6500        -5910.34     -5976.74        66.41   299.4
82.7000        -5909.38     -5976.36        66.98   302.0
82.7500        -5909.62     -5976.90        67.28   303.3
82.8000        -5909.73     -5976.79        67.06   302.3
82.8500        -5909.85     -5976.63        66.79   301.1
82.9000        -5908.40     -5974.51        66.10   298.0
82.9500        -5908.34     -5975.66        67.32   303.5
83.0000        -5910.24     -5976.55        66.31   299.0
83.0500        -5911.25     -5976.50        65.26   294.2
83.1000        -5908.50     -5976.13        67.62   304.9
83.1500        -5906.80     -5973.18        66.37   299.2
83.2000        -5909.37     -5976.83        67.46   304.2
83.2500        -5911.74     -5974.85        63.12   284.6
83.3000        -5907.67     -5975.13        67.46   304.1
83.3500        -5908.96     -5976.85        67.89   306.1
83.4000        -5910.93     -5975.10        64.17   289.3
83.4500        -5909.74     -5975.08        65.34   294.6
83.5000        -5910.05     -5978.38        68.33   308.1
83.5500        -5911.75     -5976.35        64.60   291.2
83.6000        -5906.68     -5974.80        68.11   307.1
83.6500        -5909.81     -5977.32        67.51   304.4
83.7000        -5912.31     -5976.81        64.51   290.8
83.7500        -5908.02     -5977.48        69.45   313.1
83.8000        -5912.89     -5978.86        65.96   297.4
83.8500        -5910.58     -5977.85        67.27   303.3
83.9000        -5907.20     -5975.75        68.55   309.1
83.9500        -5909.07     -5975.74        66.67   300.6
84.0000        -5909.80     -5976.65        66.85   301.4
84.0500        -5909.59     -5975.05        65.45   295.1
84.1000        -5910.35     -5977.01        66.66   300.5
84.1500        -5910.03     -5976.70        66.66   300.5
84.2000        -5907.46     -5974.46        67.00   302.0
84.2500        -5908.81     -5974.98        66.17   298.3
84.3000        -5908.44     -5975.24        66.79   301.1
84.3500        -5907.97     -5974.06        66.09   297.9
84.4000        -5909.86     -5976.33        66.48   299.7
84.4500        -5908.41     -5975.31        66.90   301.6
84.5000        -5906.44     -5973.81        67.37   303.7
84.5500        -5912.07     -5976.71        64.65   291.4
84.6000        -5910.24     -5975.82        65.58   295.7
84.6500        -5907.09     -5974.84        67.75   305.4
84.7000        -5910.09     -5974.81        64.72   291.8
84.7500        -5908.35     -5976.29        67.94   306.3
84.8000        -5912.64     -5978.45        65.82   296.7
84.8500        -5911.76     -5978.95        67.19   302.9
84.9000        -5907.31     -5976.24        68.93   310.8
84.9500        -5911.41     -5976.91        65.51   295.3
85.0000        -5912.43     -5978.81        66.38   299.3
85.0500        -5912.32     -5978.42        66.10   298.0
85.1000        -5907.74     -5975.56        67.82   305.8
85.1500        -5908.27     -5976.36        68.09   307.0
85.2000        -5913.29     -5979.55        66.26   298.7
85.2500        -5910.94     -5975.79        64.85   292.4
85.3000        -5907.32     -5974.93        67.61   304.8
85.3500        -5910.61     -5976.91        66.30   298.9
85.4000        -5908.27     -5973.51        65.24   294.1
85.4500        -5904.03     -5971.77        67.74   305.4
85.5000        -5909.11     -5973.52        64.41   290.4
85.5500        -5909.14     -5976.30        67.15   302.7
85.6000        -5908.56     -5975.37        66.82   301.2
85.6500        -5911.83     -5977.49        65.66   296.0
85.7000        -5907.34     -5976.15        68.81   310.2
85.7500        -5909.40     -5975.94        66.54   300.0
85.8000        -5910.82     -5974.24        63.42   285.9
85.8500        -5906.67     -5975.05        68.38   308.3
85.9000        -5907.90     -5973.32        65.42   295.0
85.9500        -5906.52     -5974.98        68.46   308.7
86.0000        -5911.42     -5976.19        64.77   292.0
86.0500        -5910.26     -5975.43        65.17   293.8
86.1000        -5911.41     -5977.66        66.25   298.7
86.1500        -5910.59     -5976.11        65.53   295.4
86.2000        -5905.81     -5974.43        68.62   309.4
86.2500        -5911.96     -5976.90        64.94   292.8
86.3000        -5910.90     -5976.79        65.88   297.0
86.3500        -5907.78     -5974.77        66.99   302.0
86.4000        -5910.54     -5976.34        65.79   296.6
86.4500        -5912.28     -5978.16        65.89   297.0
86.5000        -5909.34     -5974.88        65.54   295.5
86.5500        -5907.66     -5975.73        68.07   306.9
86.6000        -5914.48     -5977.91        63.43   286.0
86.6500        -5909.16     -5975.85        66.69   300.7
86.7000        -5905.04     -5972.38        67.33   303.6
86.7500        -5909.04     -5977.27        68.23   307.6
86.8000        -5911.27     -5977.34        66.07   297.9
86.8500        -5910.81     -5977.83        67.02   302.1
86.9000        -5908.77     -5976.14        67.37   303.7
86.9500        -5908.83     -5976.47        67.64   304.9
87.0000        -5910.73     -5977.13        66.39   299.3
87.0500        -5911.42     -5975.45        64.03   288.7
87.1000        -5906.02     -5973.94        67.92   306.2
87.1500        -5908.64     -5974.77        66.14   298.2
87.2000        -5912.25     -5977.35        65.10   293.5
87.2500        -5905.65     -5976.05        70.40   317.4
87.3000        -5909.11     -5975.86        66.75   300.9
87.3500        -5912.46     -5978.68        66.23   298.6
87.4000        -5910.53     -5977.08        66.55   300.0
87.4500        -5908.90     -5975.33        66.42   299.5
87.5000        -5909.58     -5976.78        67.19   302.9
87.5500        -5912.89     -5981.17        68.27   307.8
87.6000        -5914.73     -5979.34        64.62   291.3
87.6500        -5910.84     -5977.27        66.43   299.5
87.7000        -5911.57     -5977.42        65.85   296.9
87.7500        -5911.28     -5977.40        66.12   298.1
87.8000        -5908.19     -5975.59        67.40   303.9
87.8500        -5904.93     -5971.38        66.44   299.5
87.9000        -5909.20     -5975.24        66.04   297.8
87.9500        -5915.67     -5978.73        63.06   284.3
88.0000        -5910.24     -5978.19        67.95   306.3
88.0500        -5907.86     -5974.74        66.88   301.5
88.1000        -5911.90     -5979.06        67.15   302.8
88.1500        -5912.75     -5979.30        66.55   300.0
88.2000        -5909.08     -5976.41        67.33   303.5
88.2500        -5911.14     -5975.85        64.71   291.7
88.3000        -5911.36     -5978.25        66.89   301.6
88.3500        -5911.77     -5976.72        64.95   292.8
88.4000        -5909.69     -5976.11        66.42   299.5
88.4500        -5909.81     -5978.58        68.77   310.0
88.5000        -5915.62     -5978.98        63.35   285.6
88.5500        -5911.66     -5976.83        65.17   293.8
88.6000        -5906.56     -5975.02        68.46   308.6
88.6500        -5910.52     -5975.87        65.35   294.6
88.7000        -5911.87     -5979.74        67.87   306.0
88.7500        -5912.01     -5977.17        65.16   293.8
88.8000        -5912.83     -5977.64        64.82   292.2
88.8500        -5909.32     -5975.51        66.19   298.4
88.9000        -5906.66     -5974.47        67.81   305.7
88.9500        -5913.79     -5979.78        66.00   297.5
89.0000        -5917.34     -5982.49        65.15   293.7
89.0500        -5910.67     -5977.75        67.07   302.4
89.1000        -5908.53     -5974.72        66.19   298.4
89.1500        -5910.83     -5975.79        64.96   292.9
89.2000        -5910.04     -5977.82        67.78   305.6
89.2500        -5912.01     -5978.30        66.29   298.9
89.3000        -5909.05     -5976.69        67.63   304.9
89.3500        -5910.81     -5976.02        65.21   294.0
89.4000        -5912.74     -5978.23        65.49   295.3
89.4500        -5910.45     -5976.99        66.54   300.0
89.5000        -5909.87     -5977.63        67.76   305.5
89.5500        -5911.60     -5979.11        67.51   304.4
89.6000        -5913.30     -5976.97        63.67   287.1
89.6500        -5907.23     -5975.05        67.82   305.8
89.7000        -5910.66     -5976.04        65.38   294.8
89.7500        -5913.30     -5976.65        63.35   285.6
89.8000        -5906.19     -5972.38        66.19   298.4
89.8500        -5908.52     -5975.72        67.19   302.9
89.9000        -5914.27     -5977.22        62.95   283.8
89.9500        -5908.43     -5975.35        66.92   301.7
90.0000        -5906.94     -5974.16        67.22   303.1
90.0500        -5910.81     -5976.91        66.10   298.0
90.1000        -5911.95     -5977.41        65.46   295.1
90.1500        -5908.17     -5974.24        66.07   297.9
90.2000        -5908.12     -5975.54        67.42   304.0
90.2500        -5915.27     -5978.75        63.49   286.2
90.3000        -5910.40     -5976.47        66.07   297.9
90.3500        -5907.00     -5974.17        67.17   302.8
90.4000        -5910.99     -5976.18        65.19   293.9
90.4500        -5907.92     -5974.56        66.63   300.4
90.5000        -5904.43     -5971.61        67.17   302.8
90.5500        -5910.06     -5976.28        66.22   298.6
90.6000        -5911.98     -5976.42        64.44   290.5
90.6500        -5905.76     -5974.10        68.34   308.1
90.7000        -5908.68     -5972.76        64.08   288.9
90.7500        -5907.76     -5974.93        67.17   302.8
90.8000        -5910.44     -5976.12        65.68   296.1
90.8500        -5911.23     -5975.16        63.93   288.2
90.9000        -5907.42     -5975.96        68.54   309.0
90.9500        -5910.17     -5974.33        64.16   289.3
91.0000        -5910.05     -5974.89        64.84   292.3
91.0500        -5908.68     -5976.37        67.69   305.2
91.1000        -5912.47     -5978.71        66.23   298.6
91.1500        -5914.49     -5978.61        64.11   289.1
91.2000        -5906.50     -5974.73        68.23   307.6
91.2500        -5911.25     -5975.94        64.69   291.6
91.3000        -5910.90     -5977.79        66.89   301.6
91.3500        -5907.85     -5976.89        69.04   311.3
91.4000        -5912.01     -5977.40        65.38   294.8
91.4500        -5912.76     -5981.15        68.39   308.3
91.5000        -5914.82     -5981.29        66.47   299.7
91.5500        -5910.70     -5977.67        66.97   301.9
91.6000        -5910.63     -5979.07        68.44   308.5
91.6500        -5911.18     -5978.57        67.39   303.8
91.7000        -5910.72     -5976.22        65.50   295.3
91.7500        -5915.80     -5979.23        63.42   285.9
91.8000        -5910.42     -5977.14        66.72   300.8
91.8500        -5910.11     -5977.07        66.96   301.9
91.9000        -5911.60     -5979.84        68.24   307.6
91.9500        -5908.26     -5974.72        66.47   299.6
92.0000        -5908.81     -5976.49        67.68   305.1
92.0500        -5911.67     -5977.17        65.50   295.3
92.1000        -5911.09     -5977.03        65.93   297.3
92.1500        -5911.27     -5977.46        66.19   298.4
92.2000        -5910.45     -5976.72        66.27   298.8
92.2500        -5910.20     -5977.68        67.48   304.2
92.3000        -5914.93     -5979.63        64.69   291.7
92.3500        -5913.59     -5978.53        64.93   292.7
92.4000        -5907.76     -5976.72        68.96   310.9
92.4500        -5912.85     -5976.49        63.64   286.9
92.5000        -5909.78     -5976.77        66.99   302.0
92.5500        -5907.78     -5974.34        66.57   300.1
92.6000        -5911.54     -5976.64        65.09   293.5
92.6500        -5909.85     -5976.78        66.93   301.7
92.7000        -5910.15     -5975.73        65.58   295.7
92.7500        -5910.06     -5977.14        67.08   302.4
92.8000        -5914.15     -5980.21        66.06   297.8
92.8500        -5910.80     -5979.23        68.43   308.5
92.9000        -5910.40     -5976.74        66.34   299.1
92.9500        -5908.24     -5975.43        67.19   302.9
93.0000        -5912.62     -5976.03        63.41   285.9
93.0500        -5912.64     -5980.12        67.48   304.2
93.1000        -5910.31     -5977.33        67.02   302.2
93.1500        -5912.54     -5977.66        65.12   293.6
93.2000        -5909.30     -5978.47        69.17   311.8
93.2500        -5908.59     -5974.69        66.10   298.0
93.3000        -5909.28     -5975.41        66.13   298.1
93.3500        -5908.15     -5976.42        68.27   307.8
93.4000        -5911.76     -5977.10        65.34   294.6
93.4500        -5908.33     -5975.22        66.90   301.6
93.5000        -5909.91     -5977.03        67.12   302.6
93.5500        -5914.20     -5976.89        62.69   282.6
93.6000        -5908.23     -5977.00        68.77   310.0
93.6500        -5909.25     -5974.46        65.21   294.0
93.7000        -5909.33     -5977.48        68.15   307.3
93.7500        -5911.09     -5976.91        65.82   296.7
93.8000        -5909.24     -5975.83        66.59   300.2
93.8500        -5910.26     -5978.11        67.84   305.9
93.9000        -5909.55     -5976.23        66.68   300.6
93.9500        -5910.13     -5976.96        66.84   301.3
94.0000        -5911.89     -5977.77        65.88   297.0
94.0500        -5911.07     -5977.80        66.73   300.8
94.1000        -5909.82     -5975.55        65.74   296.4
94.1500        -5910.50     -5977.12        66.62   300.4
94.2000        -5913.02     -5977.53        64.51   290.8
94.2500        -5908.41     -5978.46        70.05   315.8
94.3000        -5913.13     -5977.45        64.32   290.0
94.3500        -5911.86     -5975.93        64.07   288.8
94.4000        -5904.76     -5973.98        69.22   312.1
94.4500        -5911.03     -5976.48        65.45   295.1
94.5000        -5911.62     -5979.22        67.59   304.7
94.5500        -5910.70     -5976.46        65.76   296.5
94.6000        -5907.16     -5974.75        67.59   304.7
94.6500        -5911.94     -5975.55        63.61   286.8
94.7000        -5908.69     -5975.67        66.98   302.0
94.7500        -5908.90     -5976.34        67.43   304.0
94.8000        -5911.65     -5977.52        65.87   297.0
94.8500        -5910.12     -5976.28        66.15   298.2
94.9000        -5911.36     -5976.66        65.30   294.4
94.9500        -5909.92     -5975.78        65.86   296.9
95.0000        -5908.91     -5977.59        68.68   309.6
95.0500        -5914.14     -5979.19        65.05   293.3
95.1000        -5909.23     -5976.76        67.54   304.5
95.1500        -5909.64     -5974.61        64.96   292.9
95.2000        -5909.18     -5976.08        66.90   301.6
95.2500        -5909.73     -5977.14        67.41   303.9
95.3000        -5911.22     -5977.86        66.64   300.4
95.3500        -5912.79     -5978.71        65.93   297.2
95.4000        -5911.80     -5978.69        66.90   301.6
95.4500        -5910.45     -5979.27        68.81   310.2
95.5000        -5913.25     -5979.49        66.24   298.6
95.5500        -5910.21     -5977.44        67.23   303.1
95.6000        -5910.27     -5976.12        65.85   296.9
95.6500        -5909.93     -5974.90        64.97   292.9
95.7000        -5909.88     -5976.91        67.02   302.2
95.7500        -5911.19     -5975.75        64.56   291.1
95.8000        -5908.52     -5976.09        67.57   304.6
95.8500        -5911.48     -5976.68        65.20   293.9
95.9000        -5911.56     -5978.48        66.92   301.7
95.9500        -5910.70     -5975.91        65.22   294.0
96.0000        -5910.12     -5976.64        66.51   299.9
96.0500        -5912.31     -5979.04        66.73   300.8
96.1000        -5912.42     -5978.91        66.49   299.7
96.1500        -5912.17     -5979.62        67.45   304.1
96.2000        -5912.67     -5978.28        65.61   295.8
96.2500        -5911.36     -5979.67        68.31   307.9
96.3000        -5911.49     -5978.88        67.40   303.9
96.3500        -5911.51     -5978.30        66.79   301.1
96.4000        -5913.75     -5979.20        65.45   295.1
96.4500        -5911.86     -5978.19        66.33   299.0
96.5000        -5910.60     -5976.00        65.40   294.8
96.5500        -5911.69     -5977.39        65.70   296.2
96.6000        -5910.96     -5978.78        67.82   305.8
96.6500        -5912.75     -5977.98        65.24   294.1
96.7000        -5908.61     -5976.43        67.82   305.7
96.7500        -5908.95     -5974.37        65.42   294.9
96.8000        -5910.42     -5976.55        66.14   298.2
96.8500        -5909.08     -5976.35        67.27   303.3
96.9000        -5910.67     -5977.71        67.04   302.2
96.9500        -5912.72     -5976.71        63.99   288.5
97.0000        -5908.48     -5974.96        66.48   299.7
97.0500        -5910.72     -5977.53        66.80   301.2
97.1000        -5910.97     -5977.45        66.49   299.7
97.1500        -5906.20     -5973.96        67.76   305.5
97.2000        -5912.15     -5978.19        66.04   297.7
97.2500        -5913.67     -5978.98        65.31   294.4
97.3000        -5907.47     -5976.49        69.03   311.2
97.3500        -5910.39     -5976.98        66.59   300.2
97.4000        -5912.94     -5978.04        65.10   293.5
97.4500        -5910.40     -5977.11        66.71   300.8
97.5000        -5909.20     -5975.60        66.40   299.3
97.5500        -5909.00     -5976.72        67.72   305.3
97.6000        -5910.97     -5978.29        67.32   303.5
97.6500        -5912.16     -5977.61        65.45   295.1
97.7000        -5910.37     -5976.83        66.46   299.6
97.7500        -5910.88     -5978.69        67.81   305.7
97.8000        -5911.66     -5977.86        66.20   298.5
97.8500        -5907.45     -5974.83        67.38   303.8
97.9000        -5909.84     -5977.15        67.31   303.5
97.9500        -5913.14     -5978.70        65.56   295.6
98.0000        -5910.14     -5978.79        68.64   309.5
98.0500        -5911.73     -5978.34        66.61   300.3
98.1000        -5910.51     -5976.56        66.06   297.8
98.1500        -5912.43     -5979.27        66.85   301.4
98.2000        -5914.36     -5979.72        65.36   294.7
98.2500        -5907.68     -5975.60        67.92   306.2
98.3000        -5907.08     -5976.24        69.16   311.8
98.3500        -5912.01     -5976.70        64.69   291.6
98.4000        -5908.96     -5975.46        66.50   299.8
98.4500        -5910.45     -5977.90        67.45   304.1
98.5000        -5913.14     -5978.29        65.15   293.7
98.5500        -5910.29     -5976.65        66.36   299.2
98.6000        -5908.04     -5975.04        67.00   302.1
98.6500        -5909.65     -5976.51        66.86   301.4
98.7000        -5907.59     -5974.87        67.28   303.3
98.7500        -5909.36     -5976.21        66.85   301.4
98.8000        -5911.65     -5980.03        68.38   308.3
98.8500        -5908.88     -5976.81        67.93   306.3
98.9000        -5909.32     -5974.08        64.77   292.0
98.9500        -5907.68     -5974.48        66.79   301.1
99.0000        -5911.73     -5976.51        64.78   292.0
99.0500        -5911.82     -5976.92        65.11   293.5
99.1000        -5908.47     -5977.20        68.73   309.9
99.1500        -5911.45     -5976.38        64.93   292.7
99.2000        -5909.35     -5974.22        64.87   292.4
99.2500        -5905.21     -5973.20        67.98   306.5
99.3000        -5907.81     -5974.44        66.64   300.4
99.3500        -5911.40     -5977.07        65.67   296.0
99.4000        -5908.64     -5976.76        68.12   307.1
99.4500        -5907.79     -5974.69        66.90   301.6
99.5000        -5914.28     -5977.93        63.65   287.0
99.5500        -5908.44     -5977.82        69.38   312.8
99.6000        -5905.99     -5973.78        67.79   305.6
99.6500        -5910.70     -5975.52        64.82   292.2
99.7000        -5908.15     -5974.44        66.28   298.8
99.7500        -5905.54     -5971.55        66.01   297.6
99.8000        -5910.90     -5976.85        65.94   297.3
99.8500        -5914.17     -5978.82        64.65   291.5
