Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
9.9500          -9.5938      -9.7731       0.1794   462.6
10.0000         -9.5724      -9.7217       0.1493   384.9
10.0500         -9.5951      -9.8513       0.2562   660.7
10.1000         -9.5492     -10.0174       0.4682  1207.5
10.1500         -9.5424      -9.9209       0.3785   976.0
10.2000         -9.5643      -9.7524       0.1881   485.0
10.2500         -9.6160      -9.7121       0.0962   248.0
10.3000         -9.6209      -9.7745       0.1536   396.1
10.3500         -9.6058      -9.9671       0.3613   931.7
10.4000         -9.5538      -9.9609       0.4071  1049.8
10.4500         -9.5321      -9.7242       0.1921   495.4
10.5000         -9.5495      -9.7337       0.1842   475.0
10.5500         -9.5512      -9.6654       0.1142   294.4
10.6000         -9.4718      -9.7899       0.3181   820.3
10.6500         -9.5097      -9.8486       0.3388   873.8
10.7000         -9.4872      -9.7543       0.2671   688.7
10.7500         -9.4992      -9.7949       0.2958   762.7
10.8000         -9.4256     -10.0252       0.5996  1546.2
10.8500         -9.4202      -9.8833       0.4631  1194.3
10.9000         -9.4592      -9.6973       0.2381   614.0
10.9500         -9.5084      -9.8557       0.3473   895.6
11.0000         -9.4559      -9.7541       0.2982   769.0
11.0500         -9.4723      -9.9223       0.4500  1160.6
11.1000         -9.4259      -9.5496       0.1236   318.8
11.1500         -9.5163      -9.8728       0.3565   919.2
11.2000         -9.5062      -9.6311       0.1249   322.1
11.2500         -9.5258      -9.9661       0.4403  1135.4
11.3000         -9.5208      -9.5868       0.0660   170.1
11.3500         -9.4848      -9.9113       0.4265  1100.0
11.4000         -9.4664      -9.6576       0.1912   493.1
11.4500         -9.4345      -9.9249       0.4904  1264.7
11.5000         -9.4394      -9.8697       0.4303  1109.7
11.5500         -9.4041      -9.7443       0.3402   877.2
11.6000         -9.4378      -9.6348       0.1970   508.0
11.6500         -9.3433      -9.5754       0.2321   598.5
11.7000         -9.3564     -10.0187       0.6623  1707.9
11.7500         -9.3341      -9.9310       0.5970  1539.5
11.8000         -9.2581      -9.8641       0.6060  1562.6
11.8500         -9.2554      -9.9018       0.6464  1666.8
11.9000         -9.2231      -9.8753       0.6523  1682.1
11.9500         -9.2255      -9.4986       0.2731   704.3
12.0000         -9.1395      -9.5049       0.3654   942.4
12.0500         -9.1704      -9.4498       0.2795   720.6
12.1000         -9.2162      -9.5926       0.3764   970.7
12.1500         -9.1594      -9.8608       0.7014  1808.6
12.2000         -9.2011      -9.8524       0.6514  1679.7
12.2500         -9.2284      -9.5556       0.3272   843.8
12.3000         -9.2017      -9.5984       0.3967  1023.1
12.3500         -9.2416      -9.5263       0.2847   734.1
12.4000         -9.2892      -9.8973       0.6082  1568.3
12.4500         -9.3711      -9.8767       0.5057  1304.0
12.5000         -9.3915      -9.7481       0.3566   919.6
12.5500         -9.3859      -9.6693       0.2833   730.7
12.6000         -9.4288      -9.9604       0.5317  1371.1
12.6500         -9.5613      -9.8790       0.3177   819.2
12.7000         -9.6041      -9.9659       0.3618   932.9
12.7500         -9.5908      -9.8312       0.2404   620.0
12.8000         -9.5515      -9.9949       0.4433  1143.3
12.8500         -9.4874     -10.0212       0.5338  1376.5
12.9000         -9.4101      -9.8037       0.3936  1014.9
12.9500         -9.4040      -9.8142       0.4102  1057.7
13.0000         -9.3850      -9.7109       0.3259   840.3
13.0500         -9.3896      -9.8227       0.4331  1116.8
13.1000         -9.4646      -9.8357       0.3711   957.0
13.1500         -9.4809      -9.9098       0.4289  1106.1
13.2000         -9.5472      -9.9876       0.4404  1135.8
13.2500         -9.4887     -10.0051       0.5164  1331.7
13.3000         -9.4248      -9.9301       0.5053  1303.1
13.3500         -9.4296      -9.7396       0.3099   799.3
13.4000         -9.4752      -9.9480       0.4728  1219.3
13.4500         -9.5037      -9.7726       0.2689   693.4
13.5000         -9.5106      -9.9188       0.4082  1052.7
13.5500         -9.5574      -9.8891       0.3317   855.4
13.6000         -9.4997      -9.9647       0.4650  1199.1
13.6500         -9.6039     -10.0194       0.4155  1071.4
13.7000         -9.5662      -9.8909       0.3247   837.2
13.7500         -9.5976      -9.9467       0.3491   900.2
13.8000         -9.6483      -9.8275       0.1792   462.2
13.8500         -9.6189      -9.9326       0.3137   809.0
13.9000         -9.5541      -9.7369       0.1828   471.4
13.9500         -9.5242      -9.9021       0.3779   974.5
14.0000         -9.5416      -9.8340       0.2924   754.0
14.0500         -9.5050      -9.9934       0.4885  1259.6
14.1000         -9.4819     -10.0311       0.5492  1416.2
14.1500         -9.4532      -9.8405       0.3873   998.9
14.2000         -9.4643      -9.9684       0.5041  1299.9
14.2500         -9.4338      -9.9557       0.5219  1345.9
14.3000         -9.4345      -9.7537       0.3191   823.0
14.3500         -9.4190      -9.9150       0.4960  1279.1
14.4000         -9.4112      -9.8017       0.3905  1007.0
14.4500         -9.3893      -9.9913       0.6019  1552.3
14.5000         -9.4191      -9.9345       0.5154  1329.2
14.5500         -9.4022      -9.9419       0.5396  1391.6
14.6000         -9.4339      -9.9726       0.5387  1389.2
14.6500         -9.3207      -9.8099       0.4892  1261.5
14.7000         -9.3357      -9.7093       0.3736   963.4
14.7500         -9.4004     -10.0189       0.6185  1595.0
14.8000         -9.4875      -9.9863       0.4988  1286.4
14.8500         -9.4572      -9.7726       0.3154   813.4
14.9000         -9.3501      -9.8757       0.5257  1355.6
14.9500         -9.3111      -9.7649       0.4538  1170.2
15.0000         -9.3570      -9.8581       0.5011  1292.2
15.0500         -9.3202      -9.8749       0.5546  1430.3
15.1000         -9.3077      -9.8098       0.5021  1294.8
15.1500         -9.2743      -9.8941       0.6198  1598.4
15.2000         -9.2795      -9.8602       0.5807  1497.5
15.2500         -9.2711      -9.9770       0.7058  1820.2
15.3000         -9.2554      -9.6713       0.4158  1072.3
15.3500         -9.2764      -9.8878       0.6114  1576.8
15.4000         -9.3278      -9.9031       0.5752  1483.4
15.4500         -9.3589      -9.9448       0.5859  1510.9
15.5000         -9.3784      -9.7096       0.3312   854.1
15.5500         -9.3430      -9.8638       0.5208  1343.0
15.6000         -9.3612      -9.8092       0.4480  1155.4
15.6500         -9.3841      -9.9072       0.5231  1349.0
15.7000         -9.3958      -9.8458       0.4500  1160.4
15.7500         -9.4142     -10.0373       0.6231  1606.8
15.8000         -9.3495      -9.6412       0.2917   752.2
15.8500         -9.4140     -10.0259       0.6120  1578.1
15.9000         -9.3813      -9.6987       0.3174   818.4
15.9500         -9.4432      -9.7592       0.3160   814.8
16.0000         -9.4703      -9.8054       0.3351   864.0
16.0500         -9.5248      -9.8048       0.2800   721.9
16.1000         -9.4594      -9.6539       0.1945   501.7
16.1500         -9.4652      -9.7588       0.2936   757.2
16.2000         -9.4453      -9.9643       0.5189  1338.2
16.2500         -9.3964      -9.8464       0.4501  1160.6
16.3000         -9.4509      -9.7903       0.3394   875.3
16.3500         -9.4122     -10.0218       0.6096  1572.1
16.4000         -9.4622      -9.7427       0.2805   723.4
16.4500         -9.5073      -9.9765       0.4691  1209.8
16.5000         -9.4568     -10.0205       0.5637  1453.8
16.5500         -9.4027      -9.6630       0.2603   671.2
16.6000         -9.4144     -10.0126       0.5982  1542.5
16.6500         -9.3830      -9.8061       0.4231  1091.0
16.7000         -9.3652      -9.5592       0.1940   500.2
16.7500         -9.2440      -9.9860       0.7419  1913.3
16.8000         -9.2545      -9.6436       0.3891  1003.5
16.8500         -9.2705      -9.8682       0.5977  1541.3
16.9000         -9.1801      -9.7925       0.6124  1579.3
16.9500         -9.1165      -9.5456       0.4291  1106.5
17.0000         -9.1152      -9.7224       0.6073  1566.0
17.0500         -9.1458      -9.4423       0.2965   764.6
17.1000         -9.1861      -9.9424       0.7562  1950.2
17.1500         -9.1567      -9.9888       0.8321  2145.7
17.2000         -9.1568      -9.3794       0.2226   574.0
17.2500         -9.1715     -10.0342       0.8628  2224.9
17.3000         -9.1465      -9.8089       0.6624  1708.3
17.3500         -9.0529      -9.7909       0.7380  1903.2
17.4000         -9.1296      -9.4636       0.3340   861.3
17.4500         -9.1316      -9.2722       0.1406   362.5
17.5000         -9.2070      -9.4465       0.2395   617.6
17.5500         -9.2160      -9.9177       0.7017  1809.5
17.6000         -9.1769      -9.6214       0.4446  1146.4
17.6500         -9.1559      -9.7041       0.5483  1413.9
17.7000         -9.1374      -9.3705       0.2330   600.9
17.7500         -9.1657      -9.3644       0.1987   512.5
17.8000         -9.1705      -9.8107       0.6402  1650.8
17.8500         -9.0716      -9.8684       0.7968  2054.8
17.9000         -9.0373      -9.2955       0.2582   665.9
17.9500         -9.1226     -10.0229       0.9003  2321.6
18.0000         -9.0751      -9.3613       0.2862   738.1
18.0500         -9.0760      -9.2855       0.2095   540.3
18.1000         -9.1005      -9.4238       0.3232   833.6
18.1500         -9.0942      -9.7845       0.6903  1780.2
18.2000         -9.0831      -9.7597       0.6766  1744.7
18.2500         -9.0372      -9.2825       0.2452   632.4
18.3000         -9.0768     -10.0152       0.9384  2419.9
18.3500         -9.0002      -9.6811       0.6809  1756.0
18.4000         -9.0022     -10.0090       1.0069  2596.5
18.4500         -9.0161      -9.5820       0.5659  1459.5
18.5000         -9.0536      -9.2693       0.2157   556.2
18.5500         -8.9932      -9.2177       0.2245   579.0
18.6000         -8.9918      -9.2930       0.3012   776.7
18.6500         -9.0066      -9.5733       0.5668  1461.6
18.7000         -9.0117      -9.9527       0.9410  2426.5
18.7500         -9.0693     -10.0460       0.9766  2518.5
18.8000         -9.0987      -9.4393       0.3406   878.3
18.8500         -9.0601      -9.4610       0.4010  1034.0
18.9000         -9.0750      -9.5366       0.4616  1190.4
18.9500         -9.0660      -9.9127       0.8466  2183.3
19.0000         -9.0909      -9.4495       0.3586   924.7
19.0500         -9.1471      -9.5476       0.4005  1032.8
19.1000         -9.1769      -9.8240       0.6471  1668.8
19.1500         -9.1648      -9.5461       0.3813   983.4
19.2000         -9.1076      -9.5903       0.4827  1244.8
19.2500         -9.0297      -9.6650       0.6353  1638.3
19.3000         -9.0063      -9.8441       0.8378  2160.6
19.3500         -9.0920      -9.6942       0.6022  1553.0
19.4000         -9.0667      -9.5234       0.4567  1177.8
19.4500         -9.1515      -9.5963       0.4447  1146.9
19.5000         -9.0828      -9.9842       0.9014  2324.6
19.5500         -9.1756     -10.0450       0.8694  2242.0
19.6000         -9.1818      -9.3695       0.1877   484.2
19.6500         -9.2185      -9.5810       0.3626   935.0
19.7000         -9.2008      -9.4278       0.2270   585.5
19.7500         -9.1892      -9.4704       0.2811   725.0
19.8000         -9.2549      -9.8667       0.6118  1577.8
19.8500         -9.3622      -9.9619       0.5996  1546.3
19.9000         -9.3128      -9.3809       0.0681   175.6
19.9500         -9.3396      -9.7889       0.4493  1158.6
20.0000         -9.3037      -9.6886       0.3849   992.5
20.0500         -9.2844      -9.7364       0.4520  1165.6
20.1000         -9.2965      -9.8704       0.5740  1480.2
20.1500         -9.3391      -9.4089       0.0698   180.1
20.2000         -9.3090      -9.6317       0.3227   832.2
20.2500         -9.2578      -9.5572       0.2994   772.2
20.3000         -9.2361      -9.6207       0.3846   991.8
20.3500         -9.2642      -9.8979       0.6337  1634.2
20.4000         -9.2087     -10.0193       0.8105  2090.2
20.4500         -9.2188      -9.7361       0.5173  1334.1
20.5000         -9.1799      -9.4569       0.2770   714.4
20.5500         -9.1770      -9.9000       0.7230  1864.4
20.6000         -9.2181      -9.7394       0.5213  1344.3
20.6500         -9.1610      -9.7429       0.5819  1500.7
20.7000         -9.1241      -9.6355       0.5114  1318.7
20.7500         -9.0855      -9.3648       0.2793   720.3
20.8000         -9.1042      -9.8003       0.6961  1795.1
20.8500         -9.1708      -9.4509       0.2801   722.4
20.9000         -9.1873      -9.4782       0.2909   750.1
20.9500         -9.1665      -9.5649       0.3984  1027.4
21.0000         -9.2149      -9.7189       0.5040  1299.8
21.0500         -9.2108      -9.7608       0.5500  1418.3
21.1000         -9.2365      -9.5173       0.2808   724.1
21.1500         -9.2590      -9.6070       0.3480   897.4
21.2000         -9.2712      -9.6129       0.3417   881.3
21.2500         -9.2647     -10.0000       0.7353  1896.3
21.3000         -9.2343      -9.5194       0.2851   735.3
21.3500         -9.2123      -9.7532       0.5410  1395.0
21.4000         -9.3108      -9.6438       0.3330   858.7
21.4500         -9.2601      -9.7430       0.4829  1245.2
21.5000         -9.3039     -10.0139       0.7099  1830.8
21.5500         -9.2058      -9.4399       0.2341   603.6
21.6000         -9.1807      -9.7815       0.6008  1549.3
21.6500         -9.1496      -9.7332       0.5836  1505.1
21.7000         -9.1891      -9.6439       0.4548  1172.8
21.7500         -9.2254      -9.9230       0.6977  1799.2
21.8000         -9.2110      -9.5469       0.3359   866.2
21.8500         -9.2598      -9.7264       0.4666  1203.2
21.9000         -9.3191      -9.8324       0.5134  1323.9
21.9500         -9.2831      -9.5131       0.2301   593.2
22.0000         -9.2861      -9.9122       0.6261  1614.6
22.0500         -9.2406      -9.4199       0.1793   462.4
22.1000         -9.2341      -9.8462       0.6121  1578.4
22.1500         -9.3168      -9.6925       0.3757   968.9
22.2000         -9.3440      -9.7436       0.3996  1030.5
22.2500         -9.3909      -9.9878       0.5969  1539.3
22.3000         -9.3868      -9.5487       0.1619   417.5
22.3500         -9.4147      -9.9248       0.5102  1315.6
22.4000         -9.3778      -9.4781       0.1003   258.6
22.4500         -9.3466      -9.9731       0.6264  1615.4
22.5000         -9.3439      -9.6253       0.2813   725.5
22.5500         -9.3742      -9.7898       0.4156  1071.7
22.6000         -9.3865      -9.4668       0.0803   207.0
22.6500         -9.4536      -9.8596       0.4060  1047.1
22.7000         -9.4560      -9.7444       0.2885   743.9
22.7500         -9.4598      -9.7085       0.2488   641.5
22.8000         -9.4812      -9.7966       0.3154   813.4
22.8500         -9.5490      -9.5927       0.0437   112.7
22.9000         -9.5736      -9.8818       0.3082   794.8
22.9500         -9.5541      -9.7088       0.1547   398.9
23.0000         -9.5840      -9.7980       0.2140   552.0
23.0500         -9.5906      -9.8956       0.3050   786.5
23.1000         -9.6300      -9.8488       0.2188   564.4
23.1500         -9.6165      -9.7100       0.0935   241.1
23.2000         -9.6479      -9.9483       0.3004   774.6
23.2500         -9.7008      -9.9273       0.2265   584.1
23.3000         -9.7162      -9.7692       0.0530   136.6
23.3500         -9.7118      -9.9377       0.2260   582.7
23.4000         -9.7047      -9.9112       0.2065   532.6
23.4500         -9.7078      -9.7606       0.0528   136.1
23.5000         -9.7532      -9.9853       0.2322   598.7
23.5500         -9.7354      -9.9132       0.1778   458.5
23.6000         -9.7570      -9.7816       0.0246    63.4
23.6500         -9.7459      -9.9689       0.2231   575.2
23.7000         -9.6875      -9.9213       0.2337   602.7
23.7500         -9.6720      -9.7003       0.0282    72.8
23.8000         -9.7111      -9.9328       0.2217   571.7
23.8500         -9.7396      -9.9441       0.2045   527.3
23.9000         -9.7286      -9.7840       0.0553   142.7
23.9500         -9.7248      -9.8866       0.1618   417.3
24.0000         -9.7046     -10.0175       0.3129   807.0
24.0500         -9.7207      -9.8941       0.1734   447.0
24.1000         -9.7348      -9.7935       0.0586   151.2
24.1500         -9.7773      -9.9829       0.2056   530.2
24.2000         -9.7651      -9.9615       0.1964   506.6
24.2500         -9.7936      -9.8336       0.0400   103.1
24.3000         -9.8020      -9.9709       0.1689   435.6
24.3500         -9.7960      -9.9941       0.1981   510.7
24.4000         -9.7618      -9.7932       0.0314    80.9
24.4500         -9.7529      -9.9815       0.2287   589.7
24.5000         -9.7799      -9.9170       0.1371   353.6
24.5500         -9.7929      -9.8532       0.0603   155.4
24.6000         -9.8287     -10.0035       0.1748   450.8
24.6500         -9.8401      -9.9760       0.1359   350.5
24.7000         -9.8438      -9.8872       0.0434   112.0
24.7500         -9.8667      -9.9914       0.1247   321.5
24.8000         -9.8895     -10.0169       0.1274   328.4
24.8500         -9.9046      -9.9404       0.0358    92.3
24.9000         -9.8969      -9.9287       0.0317    81.8
24.9500         -9.9043      -9.9913       0.0871   224.5
25.0000         -9.9258     -10.0356       0.1098   283.2
25.0500         -9.9091      -9.9731       0.0640   165.0
25.1000         -9.8870      -9.9483       0.0613   158.1
25.1500         -9.8724     -10.0051       0.1326   342.1
25.2000         -9.8979     -10.0160       0.1181   304.6
25.2500         -9.8883      -9.9718       0.0834   215.1
25.3000         -9.8913      -9.9748       0.0835   215.2
25.3500         -9.8744      -9.9786       0.1042   268.6
25.4000         -9.8807     -10.0051       0.1244   320.8
25.4500         -9.9076     -10.0159       0.1083   279.3
25.5000         -9.8883      -9.9787       0.0905   233.3
25.5500         -9.9054      -9.9628       0.0574   148.0
25.6000         -9.8959      -9.9729       0.0770   198.6
25.6500         -9.8908     -10.0314       0.1406   362.5
25.7000         -9.9186     -10.0315       0.1129   291.1
25.7500         -9.9428     -10.0041       0.0613   158.0
25.8000         -9.9545      -9.9946       0.0401   103.3
25.8500         -9.9392     -10.0278       0.0885   228.2
25.9000         -9.9265     -10.0271       0.1007   259.6
25.9500         -9.9297     -10.0214       0.0916   236.3
26.0000         -9.9569     -10.0101       0.0532   137.1
26.0500         -9.9740     -10.0054       0.0315    81.1
26.1000         -9.9482     -10.0397       0.0916   236.1
26.1500         -9.9319     -10.0373       0.1054   271.7
26.2000         -9.9265      -9.9963       0.0699   180.2
26.2500         -9.9310      -9.9869       0.0560   144.3
26.3000         -9.9485     -10.0073       0.0588   151.7
26.3500         -9.9463     -10.0306       0.0842   217.2
26.4000         -9.9204     -10.0371       0.1168   301.1
