Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000          -9.9658     -10.0450       0.0792   204.2
0.0500          -9.9587     -10.0232       0.0646   166.5
0.1000          -9.9490     -10.0315       0.0824   212.5
0.1500          -9.9580     -10.0424       0.0844   217.5
0.2000          -9.9541     -10.0279       0.0738   190.3
0.2500          -9.9560     -10.0320       0.0760   196.0
0.3000          -9.9612     -10.0420       0.0809   208.6
0.3500          -9.9326     -10.0165       0.0840   216.5
0.4000          -9.9072     -10.0403       0.1331   343.3
0.4500          -9.9180     -10.0166       0.0986   254.3
0.5000          -9.8914     -10.0180       0.1266   326.5
0.5500          -9.9106     -10.0388       0.1281   330.5
0.6000          -9.9214     -10.0180       0.0966   249.1
0.6500          -9.8861     -10.0400       0.1539   396.8
0.7000          -9.8891      -9.9888       0.0997   257.1
0.7500          -9.8794     -10.0114       0.1320   340.4
0.8000          -9.8727     -10.0163       0.1436   370.4
0.8500          -9.8591     -10.0057       0.1466   378.0
0.9000          -9.8844     -10.0319       0.1475   380.3
0.9500          -9.8830      -9.9841       0.1011   260.7
1.0000          -9.9070      -9.9956       0.0886   228.6
1.0500          -9.9215     -10.0114       0.0900   232.0
1.1000          -9.9171      -9.9903       0.0732   188.8
1.1500          -9.9151     -10.0352       0.1201   309.7
1.2000          -9.9306      -9.9844       0.0538   138.7
1.2500          -9.9081     -10.0264       0.1184   305.2
1.3000          -9.9021      -9.9826       0.0805   207.6
1.3500          -9.9418     -10.0057       0.0639   164.8
1.4000          -9.9483     -10.0195       0.0713   183.8
1.4500          -9.9500      -9.9810       0.0310    79.9
1.5000          -9.9392     -10.0140       0.0749   193.0
1.5500          -9.9402     -10.0095       0.0693   178.7
1.6000          -9.9611     -10.0132       0.0521   134.3
1.6500          -9.9653     -10.0272       0.0619   159.6
1.7000          -9.9611     -10.0018       0.0407   104.9
1.7500          -9.9514      -9.9961       0.0447   115.2
1.8000          -9.9269     -10.0029       0.0760   196.0
1.8500          -9.9249     -10.0196       0.0947   244.2
1.9000          -9.9523     -10.0345       0.0822   212.0
1.9500          -9.9469     -10.0096       0.0627   161.7
2.0000          -9.9250     -10.0053       0.0803   207.1
2.0500          -9.9166     -10.0031       0.0865   223.1
2.1000          -9.9382      -9.9940       0.0558   143.8
2.1500          -9.9482     -10.0209       0.0727   187.5
2.2000          -9.9425     -10.0094       0.0669   172.5
2.2500          -9.9555     -10.0239       0.0684   176.4
2.3000          -9.9658     -10.0344       0.0687   177.1
2.3500          -9.9491     -10.0259       0.0767   197.9
2.4000          -9.9510     -10.0379       0.0869   224.1
2.4500          -9.9417     -10.0333       0.0916   236.2
2.5000          -9.9670     -10.0208       0.0538   138.7
2.5500          -9.9719     -10.0143       0.0424   109.2
2.6000          -9.9668      -9.9942       0.0274    70.7
2.6500          -9.9723     -10.0119       0.0396   102.2
2.7000          -9.9859     -10.0256       0.0397   102.4
2.7500          -9.9886     -10.0222       0.0336    86.5
2.8000         -10.0020     -10.0414       0.0394   101.5
2.8500          -9.9989     -10.0412       0.0422   109.0
2.9000          -9.9970     -10.0213       0.0243    62.7
2.9500          -9.9851     -10.0077       0.0226    58.3
3.0000          -9.9957     -10.0139       0.0183    47.1
3.0500          -9.9893     -10.0245       0.0352    90.9
3.1000          -9.9773     -10.0430       0.0657   169.5
3.1500          -9.9791     -10.0062       0.0270    69.7
3.2000          -9.9826     -10.0285       0.0458   118.2
3.2500          -9.9749     -10.0088       0.0338    87.3
3.3000          -9.9643     -10.0028       0.0385    99.3
3.3500          -9.9595     -10.0274       0.0679   175.2
3.4000          -9.9504      -9.9876       0.0372    96.0
3.4500          -9.9507     -10.0227       0.0720   185.7
3.5000          -9.9558     -10.0073       0.0515   132.9
3.5500          -9.9230      -9.9559       0.0329    84.8
3.6000          -9.9371     -10.0330       0.0959   247.2
3.6500          -9.9617      -9.9922       0.0304    78.5
3.7000          -9.9370     -10.0208       0.0838   216.2
3.7500          -9.9208      -9.9782       0.0574   148.0
3.8000          -9.9252      -9.9673       0.0421   108.5
3.8500          -9.9119     -10.0414       0.1294   333.8
3.9000          -9.8834      -9.9384       0.0549   141.6
3.9500          -9.8901     -10.0287       0.1385   357.2
4.0000          -9.8623      -9.9037       0.0414   106.8
4.0500          -9.8543     -10.0110       0.1567   404.2
4.1000          -9.8709      -9.9520       0.0811   209.1
4.1500          -9.8671     -10.0106       0.1435   370.1
4.2000          -9.8701      -9.9612       0.0911   234.9
4.2500          -9.8734      -9.9976       0.1242   320.2
4.3000          -9.9070     -10.0172       0.1102   284.2
4.3500          -9.9171      -9.9865       0.0694   178.9
4.4000          -9.9396     -10.0158       0.0763   196.7
4.4500          -9.9422      -9.9859       0.0437   112.7
4.5000          -9.9451     -10.0236       0.0785   202.4
4.5500          -9.9564     -10.0262       0.0698   180.0
4.6000          -9.9681     -10.0097       0.0416   107.3
4.6500          -9.9667     -10.0397       0.0729   188.1
4.7000          -9.9766     -10.0102       0.0337    86.9
4.7500          -9.9820     -10.0259       0.0439   113.2
4.8000          -9.9727     -10.0224       0.0498   128.3
4.8500          -9.9695     -10.0046       0.0351    90.6
4.9000          -9.9553     -10.0220       0.0667   172.0
4.9500          -9.9611     -10.0103       0.0492   127.0
5.0000          -9.9416     -10.0232       0.0816   210.6
5.0500          -9.9181     -10.0167       0.0986   254.3
5.1000          -9.8758      -9.9714       0.0956   246.4
5.1500          -9.8861      -9.9539       0.0678   174.9
5.2000          -9.9033      -9.9654       0.0621   160.3
5.2500          -9.9006      -9.9790       0.0784   202.2
5.3000          -9.9092     -10.0237       0.1145   295.4
5.3500          -9.9193     -10.0204       0.1011   260.8
5.4000          -9.9208     -10.0234       0.1025   264.4
5.4500          -9.9102      -9.9692       0.0590   152.2
5.5000          -9.8787      -9.9320       0.0533   137.5
5.5500          -9.8813      -9.9668       0.0855   220.6
5.6000          -9.8654      -9.9949       0.1295   333.9
5.6500          -9.8088     -10.0309       0.2221   572.8
5.7000          -9.8370      -9.9462       0.1092   281.6
5.7500          -9.8542      -9.9237       0.0696   179.4
5.8000          -9.8352      -9.9155       0.0803   207.1
5.8500          -9.7946      -9.9854       0.1908   492.1
5.9000          -9.8283      -9.9447       0.1164   300.1
5.9500          -9.8396      -9.9074       0.0679   175.0
6.0000          -9.8142      -9.9455       0.1314   338.8
6.0500          -9.8375     -10.0278       0.1903   490.7
6.1000          -9.7959      -9.8964       0.1005   259.2
6.1500          -9.7605      -9.8250       0.0645   166.4
6.2000          -9.7728      -9.9029       0.1301   335.4
6.2500          -9.7575      -9.9951       0.2376   612.8
6.3000          -9.7519      -9.9210       0.1692   436.2
6.3500          -9.7561      -9.9417       0.1856   478.5
6.4000          -9.7234      -9.7840       0.0605   156.1
6.4500          -9.7397      -9.8841       0.1445   372.5
6.5000          -9.7629      -9.9992       0.2363   609.3
6.5500          -9.7624      -9.9253       0.1629   420.1
6.6000          -9.7266      -9.7860       0.0594   153.1
6.6500          -9.6739      -9.8274       0.1535   395.9
6.7000          -9.6952     -10.0332       0.3380   871.7
6.7500          -9.6583      -9.8199       0.1616   416.8
6.8000          -9.7049      -9.7637       0.0587   151.5
6.8500          -9.7235      -9.9639       0.2404   619.9
6.9000          -9.7396      -9.9327       0.1931   497.9
6.9500          -9.7626      -9.8222       0.0596   153.7
7.0000          -9.7357      -9.8666       0.1309   337.6
7.0500          -9.7094      -9.9391       0.2297   592.4
7.1000          -9.7498      -9.8480       0.0982   253.3
7.1500          -9.7395      -9.8477       0.1082   279.0
7.2000          -9.7259     -10.0415       0.3156   813.8
7.2500          -9.7150      -9.8849       0.1699   438.2
7.3000          -9.7112      -9.7559       0.0447   115.2
7.3500          -9.6917      -9.9230       0.2313   596.5
7.4000          -9.6003     -10.0260       0.4257  1097.8
7.4500          -9.5810      -9.7581       0.1772   456.9
7.5000          -9.5367      -9.6645       0.1278   329.6
7.5500          -9.5643     -10.0102       0.4459  1150.0
7.6000          -9.5330      -9.7747       0.2417   623.3
7.6500          -9.5209      -9.7385       0.2175   561.0
7.7000          -9.5629      -9.9595       0.3967  1022.9
7.7500          -9.5557      -9.6771       0.1214   313.1
7.8000          -9.5459      -9.9616       0.4156  1071.8
7.8500          -9.5435      -9.8392       0.2956   762.4
7.9000          -9.5319      -9.6085       0.0766   197.5
7.9500          -9.5590     -10.0098       0.4508  1162.5
8.0000          -9.5841      -9.7215       0.1374   354.5
8.0500          -9.6040      -9.7695       0.1655   426.8
8.1000          -9.5995      -9.8607       0.2612   673.7
8.1500          -9.5478      -9.6753       0.1275   328.8
8.2000          -9.5058      -9.8686       0.3628   935.5
8.2500          -9.4585      -9.6966       0.2381   614.0
8.3000          -9.4509      -9.6364       0.1855   478.4
8.3500          -9.4023      -9.9434       0.5411  1395.3
8.4000          -9.3664      -9.5965       0.2301   593.5
8.4500          -9.3451      -9.6595       0.3143   810.6
8.5000          -9.3822      -9.8830       0.5008  1291.5
8.5500          -9.4170      -9.9055       0.4885  1259.7
8.6000          -9.4378      -9.5999       0.1621   418.0
8.6500          -9.4748      -9.8609       0.3861   995.8
8.7000          -9.4320      -9.7272       0.2952   761.2
8.7500          -9.4121      -9.5835       0.1714   442.0
8.8000          -9.3712      -9.7997       0.4285  1105.0
8.8500          -9.3578      -9.5623       0.2045   527.3
8.9000          -9.3115      -9.7816       0.4701  1212.2
8.9500          -9.3300      -9.6129       0.2829   729.5
9.0000          -9.3250      -9.8063       0.4813  1241.2
9.0500          -9.3593      -9.7684       0.4091  1055.0
9.1000          -9.3946      -9.7420       0.3475   896.0
9.1500          -9.3414      -9.9020       0.5606  1445.7
9.2000          -9.3386      -9.5803       0.2417   623.2
9.2500          -9.3623      -9.8974       0.5351  1379.9
9.3000          -9.3277      -9.4682       0.1405   362.3
9.3500          -9.3435      -9.8099       0.4664  1202.8
9.4000          -9.3195      -9.5014       0.1819   469.1
9.4500          -9.2861      -9.8134       0.5273  1359.8
9.5000          -9.3043      -9.5087       0.2044   527.1
9.5500          -9.2414      -9.8958       0.6544  1687.7
9.6000          -9.1939      -9.3702       0.1763   454.6
9.6500          -9.1944      -9.7371       0.5427  1399.5
9.7000          -9.2170      -9.4750       0.2580   665.4
9.7500          -9.2197      -9.9526       0.7330  1890.2
9.8000          -9.1913      -9.4315       0.2402   619.5
9.8500          -9.2418      -9.5873       0.3455   891.0
9.9000          -9.2281      -9.8286       0.6005  1548.6
9.9500          -9.2405      -9.3249       0.0845   217.8
10.0000         -9.1999      -9.9662       0.7664  1976.3
10.0500         -9.1446      -9.5616       0.4170  1075.4
10.1000         -9.1266      -9.3438       0.2172   560.1
10.1500         -9.1024      -9.8707       0.7683  1981.2
10.2000         -9.0073      -9.7170       0.7097  1830.2
10.2500         -9.0242      -9.2227       0.1985   512.0
10.3000         -9.0877      -9.5852       0.4976  1283.1
10.3500         -9.0302      -9.9197       0.8895  2293.8
10.4000         -9.0887      -9.3809       0.2922   753.6
10.4500         -9.0160      -9.3043       0.2882   743.3
10.5000         -9.1099      -9.9883       0.8784  2265.1
10.5500         -9.0825      -9.3370       0.2545   656.3
10.6000         -9.1551      -9.6337       0.4786  1234.1
10.6500         -9.1696      -9.5436       0.3740   964.5
10.7000         -9.1387      -9.3493       0.2106   543.1
10.7500         -9.1286      -9.9984       0.8698  2243.0
10.8000         -9.1231      -9.5220       0.3989  1028.6
10.8500         -9.1390      -9.6037       0.4647  1198.4
10.9000         -9.2421      -9.5356       0.2935   756.9
10.9500         -9.2126     -10.0067       0.7941  2047.8
11.0000         -9.2386      -9.3584       0.1198   308.9
11.0500         -9.2908      -9.9111       0.6203  1599.7
11.1000         -9.2319      -9.3310       0.0991   255.5
11.1500         -9.2324      -9.8165       0.5842  1506.5
11.2000         -9.2710      -9.6883       0.4173  1076.0
11.2500         -9.3234      -9.8384       0.5150  1328.0
11.3000         -9.3452      -9.5880       0.2428   626.2
11.3500         -9.3689      -9.6637       0.2948   760.3
11.4000         -9.3137      -9.5617       0.2480   639.5
11.4500         -9.3293      -9.6666       0.3372   869.7
11.5000         -9.3657      -9.6063       0.2406   620.5
11.5500         -9.4161      -9.6851       0.2691   693.9
11.6000         -9.4162      -9.6265       0.2102   542.2
11.6500         -9.4256      -9.8960       0.4703  1212.9
11.7000         -9.4259      -9.6408       0.2149   554.3
11.7500         -9.3880      -9.9555       0.5675  1463.4
11.8000         -9.3542      -9.6391       0.2849   734.6
11.8500         -9.3384      -9.9921       0.6537  1685.6
11.9000         -9.3622      -9.6131       0.2510   647.2
11.9500         -9.3630      -9.8752       0.5122  1320.8
12.0000         -9.3199      -9.7590       0.4390  1132.1
12.0500         -9.3249      -9.6575       0.3326   857.7
12.1000         -9.3290      -9.8393       0.5103  1316.1
12.1500         -9.3427      -9.5195       0.1769   456.2
12.2000         -9.2815      -9.8048       0.5233  1349.6
12.2500         -9.3063      -9.4731       0.1669   430.3
12.3000         -9.3434      -9.6012       0.2578   664.9
12.3500         -9.2791      -9.5815       0.3024   779.8
12.4000         -9.2729      -9.9023       0.6294  1623.2
12.4500         -9.3145      -9.7146       0.4001  1031.8
12.5000         -9.2618      -9.5830       0.3212   828.3
12.5500         -9.2983      -9.5625       0.2642   681.3
12.6000         -9.3021      -9.6266       0.3245   836.9
12.6500         -9.3072      -9.9637       0.6565  1692.9
12.7000         -9.2861      -9.5631       0.2770   714.3
12.7500         -9.2866      -9.5623       0.2757   711.0
12.8000         -9.3197      -9.6933       0.3737   963.6
12.8500         -9.3562      -9.9350       0.5789  1492.8
12.9000         -9.3381      -9.7623       0.4242  1093.9
12.9500         -9.2834      -9.7005       0.4171  1075.6
13.0000         -9.2744      -9.4632       0.1888   486.8
13.0500         -9.1775      -9.9150       0.7376  1902.0
13.1000         -9.0932      -9.4608       0.3676   947.9
13.1500         -9.0439      -9.3322       0.2883   743.5
13.2000         -9.0531      -9.5970       0.5439  1402.5
13.2500         -9.0629      -9.8467       0.7838  2021.2
13.3000         -9.0221      -9.3986       0.3764   970.8
13.3500         -9.0245      -9.1641       0.1396   359.9
13.4000         -9.0929      -9.8896       0.7968  2054.7
13.4500         -9.1001      -9.4051       0.3050   786.5
13.5000         -9.0979      -9.9625       0.8646  2229.6
13.5500         -9.1242      -9.2116       0.0875   225.6
13.6000         -9.1119      -9.6797       0.5678  1464.3
13.6500         -9.0695      -9.5811       0.5116  1319.3
13.7000         -9.0926      -9.4412       0.3486   898.9
13.7500         -9.1449      -9.2661       0.1212   312.5
13.8000         -9.1056      -9.7521       0.6464  1667.0
13.8500         -9.1779      -9.2547       0.0768   198.1
13.9000         -9.1647      -9.6654       0.5007  1291.2
13.9500         -9.1424      -9.2823       0.1399   360.8
14.0000         -9.2150      -9.8989       0.6838  1763.4
14.0500         -9.1794      -9.8355       0.6562  1692.1
14.1000         -9.1675      -9.8978       0.7303  1883.3
14.1500         -9.1338      -9.2467       0.1129   291.2
14.2000         -9.1740      -9.7451       0.5711  1472.8
14.2500         -9.1615      -9.7249       0.5634  1452.9
14.3000         -9.2714      -9.8634       0.5920  1526.6
14.3500         -9.3230      -9.6856       0.3626   935.2
14.4000         -9.3084      -9.6713       0.3629   935.9
14.4500         -9.3512      -9.6607       0.3096   798.3
14.5000         -9.3522      -9.8195       0.4672  1204.8
14.5500         -9.3682      -9.6201       0.2520   649.7
14.6000         -9.3662      -9.6580       0.2918   752.5
14.6500         -9.3485      -9.7073       0.3587   925.0
14.7000         -9.3469      -9.7882       0.4414  1138.2
14.7500         -9.3478      -9.5250       0.1772   456.9
14.8000         -9.3903      -9.8226       0.4323  1114.7
14.8500         -9.4378      -9.8033       0.3655   942.6
14.9000         -9.4349      -9.8390       0.4040  1041.9
14.9500         -9.3922      -9.6847       0.2926   754.5
15.0000         -9.4442      -9.7249       0.2806   723.7
15.0500         -9.4333      -9.8501       0.4167  1074.7
15.1000         -9.3855      -9.7354       0.3498   902.2
15.1500         -9.4013      -9.7431       0.3419   881.6
15.2000         -9.3385      -9.7569       0.4184  1078.9
15.2500         -9.3730      -9.6857       0.3127   806.4
15.3000         -9.3762      -9.7333       0.3571   920.9
15.3500         -9.4019      -9.7904       0.3885  1001.7
15.4000         -9.3976      -9.7720       0.3744   965.6
15.4500         -9.3540      -9.9023       0.5483  1414.0
15.5000         -9.3565     -10.0255       0.6689  1725.1
15.5500         -9.3615      -9.6892       0.3277   845.0
15.6000         -9.3307     -10.0157       0.6851  1766.6
15.6500         -9.4389     -10.0333       0.5944  1532.7
15.7000         -9.4009      -9.7399       0.3389   874.0
15.7500         -9.3694      -9.8878       0.5184  1336.8
15.8000         -9.4333      -9.6818       0.2485   640.8
15.8500         -9.4339      -9.8628       0.4289  1106.0
15.9000         -9.4340      -9.8634       0.4294  1107.4
15.9500         -9.4114      -9.7673       0.3559   917.7
16.0000         -9.4819      -9.5947       0.1128   290.9
16.0500         -9.4900      -9.9079       0.4179  1077.7
16.1000         -9.4692      -9.8353       0.3660   943.8
16.1500         -9.5014      -9.6642       0.1628   419.9
16.2000         -9.4863      -9.8420       0.3557   917.2
16.2500         -9.5601      -9.9156       0.3555   916.7
16.3000         -9.5319      -9.7718       0.2399   618.6
16.3500         -9.5252      -9.6954       0.1701   438.7
16.4000         -9.5177      -9.5859       0.0682   175.8
16.4500         -9.5220      -9.9968       0.4748  1224.3
16.5000         -9.4335      -9.6190       0.1855   478.3
16.5500         -9.3940      -9.5525       0.1586   409.0
16.6000         -9.3676      -9.7202       0.3527   909.4
16.6500         -9.3431      -9.4995       0.1564   403.3
16.7000         -9.2981      -9.5083       0.2102   542.1
16.7500         -9.3923      -9.9961       0.6039  1557.2
16.8000         -9.4452      -9.9127       0.4675  1205.5
16.8500         -9.4862      -9.9181       0.4319  1113.8
16.9000         -9.4539      -9.5857       0.1317   339.7
16.9500         -9.4660      -9.7901       0.3241   835.8
17.0000         -9.4925     -10.0216       0.5291  1364.3
17.0500         -9.4996      -9.8684       0.3688   951.1
17.1000         -9.5470      -9.6760       0.1290   332.7
17.1500         -9.5264      -9.9255       0.3992  1029.4
17.2000         -9.5442      -9.6917       0.1476   380.6
17.2500         -9.5711      -9.9438       0.3727   961.0
17.3000         -9.5340      -9.6273       0.0933   240.6
17.3500         -9.5564      -9.9810       0.4246  1095.0
17.4000         -9.5786     -10.0256       0.4470  1152.8
17.4500         -9.5816      -9.9136       0.3320   856.2
17.5000         -9.5499     -10.0094       0.4595  1184.9
17.5500         -9.5765      -9.7800       0.2035   524.7
17.6000         -9.5062      -9.8924       0.3863   996.1
17.6500         -9.4675      -9.9422       0.4747  1224.1
17.7000         -9.4761      -9.8607       0.3846   991.8
17.7500         -9.4673      -9.9460       0.4786  1234.3
17.8000         -9.4388      -9.8172       0.3784   975.9
17.8500         -9.4161      -9.8350       0.4188  1080.1
17.9000         -9.4573      -9.7938       0.3365   867.8
17.9500         -9.4544      -9.8832       0.4288  1105.8
18.0000         -9.4861      -9.6757       0.1896   488.9
18.0500         -9.4906      -9.8748       0.3842   990.8
18.1000         -9.4368      -9.8579       0.4212  1086.1
18.1500         -9.4115      -9.8521       0.4406  1136.1
18.2000         -9.4113      -9.9397       0.5284  1362.7
18.2500         -9.3978      -9.9165       0.5187  1337.6
18.3000         -9.3684      -9.9014       0.5330  1374.4
18.3500         -9.4033      -9.9877       0.5843  1506.8
18.4000         -9.4131      -9.7007       0.2876   741.6
18.4500         -9.3630      -9.8164       0.4534  1169.2
18.5000         -9.4397      -9.8124       0.3727   961.0
18.5500         -9.4237      -9.9119       0.4882  1259.1
18.6000         -9.4371      -9.7817       0.3446   888.7
18.6500         -9.4766      -9.9466       0.4700  1212.0
18.7000         -9.4182      -9.8378       0.4197  1082.2
18.7500         -9.3812      -9.9113       0.5301  1366.9
18.8000         -9.4104      -9.6870       0.2766   713.3
18.8500         -9.3914      -9.8285       0.4371  1127.3
18.9000         -9.3885      -9.6430       0.2545   656.2
18.9500         -9.3993      -9.8382       0.4389  1131.8
19.0000         -9.2958      -9.6845       0.3887  1002.3
19.0500         -9.3023      -9.6107       0.3084   795.2
19.1000         -9.2743      -9.7069       0.4327  1115.7
19.1500         -9.3113      -9.7255       0.4142  1068.1
19.2000         -9.3519     -10.0126       0.6607  1703.7
19.2500         -9.2540      -9.8020       0.5480  1413.2
19.3000         -9.2443      -9.5602       0.3159   814.7
19.3500         -9.2562      -9.5243       0.2681   691.3
19.4000         -9.2842      -9.9811       0.6969  1797.2
19.4500         -9.2823      -9.6388       0.3565   919.3
19.5000         -9.3353      -9.8345       0.4992  1287.4
19.5500         -9.3718     -10.0105       0.6388  1647.2
19.6000         -9.4280      -9.8444       0.4164  1073.8
19.6500         -9.4195      -9.9434       0.5239  1351.1
19.7000         -9.4273      -9.6810       0.2537   654.2
19.7500         -9.5144      -9.8049       0.2905   749.2
19.8000         -9.4487      -9.5902       0.1415   364.9
19.8500         -9.4742     -10.0131       0.5389  1389.8
19.9000         -9.4933      -9.9832       0.4899  1263.3
19.9500         -9.4539      -9.7866       0.3328   858.1
20.0000         -9.4625      -9.8398       0.3773   973.1
20.0500         -9.5622      -9.7359       0.1737   448.0
20.1000         -9.5798      -9.8460       0.2662   686.5
20.1500         -9.6143      -9.7609       0.1466   378.1
20.2000         -9.6294      -9.8530       0.2236   576.7
20.2500         -9.6310      -9.8103       0.1793   462.4
20.3000         -9.7069     -10.0276       0.3207   826.9
20.3500         -9.7460     -10.0108       0.2649   683.1
20.4000         -9.7354      -9.8026       0.0672   173.3
20.4500         -9.7278      -9.9060       0.1782   459.6
20.5000         -9.7136      -9.9345       0.2209   569.7
20.5500         -9.6864      -9.9557       0.2693   694.5
20.6000         -9.6641     -10.0137       0.3496   901.5
20.6500         -9.6678      -9.9521       0.2842   733.0
20.7000         -9.5871      -9.9438       0.3567   919.8
20.7500         -9.5851      -9.8078       0.2227   574.4
20.8000         -9.6340      -9.9475       0.3135   808.4
20.8500         -9.6502      -9.7664       0.1162   299.7
20.9000         -9.6195      -9.9068       0.2873   740.8
20.9500         -9.6471      -9.7792       0.1321   340.8
21.0000         -9.6518      -9.7815       0.1297   334.4
21.0500         -9.6288      -9.6971       0.0682   175.9
21.1000         -9.6010      -9.7181       0.1171   302.1
21.1500         -9.5946      -9.7570       0.1624   418.8
21.2000         -9.6036      -9.7583       0.1547   398.9
21.2500         -9.6695      -9.8315       0.1620   417.8
21.3000         -9.6998      -9.9870       0.2872   740.6
21.3500         -9.7229      -9.8858       0.1630   420.2
21.4000         -9.7151      -9.8973       0.1822   469.9
21.4500         -9.7116      -9.9568       0.2451   632.2
21.5000         -9.7171      -9.8103       0.0932   240.4
21.5500         -9.6787      -9.8090       0.1303   336.1
21.6000         -9.6446      -9.9149       0.2703   697.0
21.6500         -9.6251      -9.8811       0.2560   660.1
21.7000         -9.6171      -9.9925       0.3753   967.9
21.7500         -9.6080      -9.8513       0.2433   627.5
21.8000         -9.5988      -9.7692       0.1703   439.2
21.8500         -9.5899     -10.0061       0.4162  1073.3
21.9000         -9.6134      -9.9846       0.3711   957.0
21.9500         -9.6241      -9.9950       0.3708   956.2
22.0000         -9.6173      -9.9091       0.2918   752.6
22.0500         -9.5457     -10.0245       0.4788  1234.8
22.1000         -9.6092      -9.8819       0.2727   703.2
22.1500         -9.6082      -9.9870       0.3787   976.6
22.2000         -9.5599      -9.7711       0.2112   544.5
22.2500         -9.5645      -9.7821       0.2176   561.0
22.3000         -9.6055      -9.8427       0.2371   611.5
22.3500         -9.6327      -9.8269       0.1941   500.6
22.4000         -9.6301      -9.8149       0.1848   476.6
22.4500         -9.6607     -10.0223       0.3616   932.5
22.5000         -9.6569      -9.7888       0.1319   340.1
22.5500         -9.7052      -9.8966       0.1913   493.4
22.6000         -9.7080     -10.0438       0.3357   865.8
22.6500         -9.7073      -9.9095       0.2021   521.2
22.7000         -9.7326      -9.8419       0.1094   282.0
22.7500         -9.7591      -9.9669       0.2078   536.0
22.8000         -9.8086      -9.9684       0.1598   412.1
22.8500         -9.8384      -9.9709       0.1325   341.8
22.9000         -9.8827      -9.9540       0.0713   184.0
22.9500         -9.8561      -9.8988       0.0427   110.2
23.0000         -9.8729     -10.0169       0.1439   371.2
23.0500         -9.8497      -9.9860       0.1363   351.5
23.1000         -9.8585      -9.9760       0.1175   303.0
23.1500         -9.8358      -9.8898       0.0539   139.0
23.2000         -9.8016      -9.8715       0.0700   180.5
23.2500         -9.8091      -9.9477       0.1386   357.4
23.3000         -9.7802      -9.9703       0.1901   490.3
23.3500         -9.7688      -9.9554       0.1866   481.1
23.4000         -9.7340      -9.8416       0.1076   277.5
23.4500         -9.7757      -9.9381       0.1624   418.8
23.5000         -9.7876      -9.9899       0.2023   521.7
23.5500         -9.7922     -10.0033       0.2110   544.2
23.6000         -9.7742      -9.9069       0.1327   342.1
23.6500         -9.7457      -9.8079       0.0622   160.3
23.7000         -9.6856      -9.8509       0.1654   426.4
23.7500         -9.7296     -10.0027       0.2731   704.3
23.8000         -9.7175      -9.9607       0.2432   627.2
23.8500         -9.6928      -9.8739       0.1812   467.2
23.9000         -9.7191      -9.9219       0.2028   523.0
23.9500         -9.7178     -10.0036       0.2858   737.1
24.0000         -9.7740      -9.8907       0.1166   300.8
24.0500         -9.7557      -9.8092       0.0535   138.0
24.1000         -9.7476      -9.9178       0.1702   439.0
24.1500         -9.7782     -10.0217       0.2435   627.9
24.2000         -9.7930      -9.9747       0.1817   468.7
24.2500         -9.7988      -9.8705       0.0717   184.9
24.3000         -9.8004      -9.8959       0.0955   246.3
24.3500         -9.8111      -9.9934       0.1823   470.1
24.4000         -9.8165     -10.0104       0.1939   500.0
24.4500         -9.7746      -9.9929       0.2184   563.2
24.5000         -9.7481      -9.8762       0.1281   330.2
24.5500         -9.7496      -9.9039       0.1543   397.8
24.6000         -9.6872      -9.9976       0.3104   800.4
24.6500         -9.6480      -9.8639       0.2159   556.7
24.7000         -9.6545      -9.8319       0.1774   457.4
24.7500         -9.6921      -9.9918       0.2997   772.9
24.8000         -9.6630      -9.8645       0.2014   519.4
24.8500         -9.6211      -9.8211       0.2001   515.9
24.9000         -9.6052      -9.9991       0.3940  1015.9
24.9500         -9.6174      -9.8586       0.2412   622.0
25.0000         -9.6924      -9.9133       0.2209   569.7
25.0500         -9.6781      -9.9465       0.2685   692.3
25.1000         -9.6741      -9.9067       0.2326   599.9
25.1500         -9.6621      -9.9365       0.2744   707.5
25.2000         -9.6344      -9.9090       0.2746   708.2
25.2500         -9.5532      -9.8280       0.2748   708.8
25.3000         -9.5350      -9.9145       0.3795   978.7
25.3500         -9.4784      -9.8785       0.4001  1031.8
25.4000         -9.5258      -9.8410       0.3152   812.8
25.4500         -9.5174      -9.9154       0.3979  1026.2
25.5000         -9.4789      -9.9485       0.4696  1211.0
25.5500         -9.4335      -9.7406       0.3071   792.0
25.6000         -9.4847      -9.8680       0.3832   988.3
25.6500         -9.5052      -9.9155       0.4102  1057.9
25.7000         -9.4638      -9.8502       0.3864   996.4
25.7500         -9.4532      -9.8309       0.3777   974.1
25.8000         -9.4388      -9.8732       0.4345  1120.4
25.8500         -9.4752      -9.9141       0.4389  1131.8
25.9000         -9.4590      -9.9913       0.5323  1372.6
25.9500         -9.5077      -9.8727       0.3650   941.2
26.0000         -9.5397      -9.8705       0.3309   853.3
26.0500         -9.4961      -9.9316       0.4355  1123.0
26.1000         -9.4934      -9.9196       0.4262  1099.1
26.1500         -9.5048      -9.9259       0.4212  1086.1
26.2000         -9.5386      -9.7475       0.2088   538.5
26.2500         -9.5307      -9.8609       0.3302   851.5
26.3000         -9.5495      -9.9337       0.3843   991.0
26.3500         -9.5350      -9.8614       0.3264   841.8
26.4000         -9.6062      -9.8951       0.2888   744.9
26.4500         -9.6355      -9.8764       0.2409   621.2
26.5000         -9.6042      -9.8244       0.2203   568.0
26.5500         -9.5616      -9.9894       0.4277  1103.0
