Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -2080.9820   -2081.1211       0.1391   358.8
0.0500       -2080.9310   -2081.1092       0.1781   459.4
0.1000       -2080.8878   -2081.1056       0.2177   561.5
0.1500       -2080.8799   -2081.0866       0.2067   533.0
0.2000       -2080.9144   -2081.1065       0.1921   495.5
0.2500       -2080.9342   -2081.0923       0.1580   407.6
0.3000       -2080.9337   -2081.1073       0.1736   447.7
0.3500       -2080.9237   -2081.1019       0.1782   459.6
0.4000       -2080.9082   -2081.1052       0.1970   508.1
0.4500       -2080.9399   -2081.0829       0.1429   368.6
0.5000       -2080.9372   -2081.0915       0.1543   397.9
0.5500       -2080.9175   -2081.0553       0.1377   355.1
0.6000       -2080.9230   -2081.0784       0.1554   400.8
0.6500       -2080.8913   -2081.0540       0.1628   419.7
0.7000       -2080.8909   -2081.0418       0.1509   389.0
0.7500       -2080.8670   -2081.0840       0.2170   559.7
0.8000       -2080.8408   -2081.0909       0.2501   645.0
0.8500       -2080.8220   -2081.0726       0.2506   646.2
0.9000       -2080.8595   -2081.1122       0.2527   651.7
0.9500       -2080.8728   -2081.0607       0.1879   484.7
1.0000       -2080.8587   -2081.1120       0.2533   653.1
1.0500       -2080.8948   -2081.0713       0.1766   455.3
1.1000       -2080.8880   -2081.1077       0.2197   566.5
1.1500       -2080.8985   -2081.0935       0.1950   502.8
1.2000       -2080.8792   -2081.1159       0.2367   610.3
1.2500       -2080.9262   -2081.0765       0.1503   387.6
1.3000       -2080.9180   -2081.1113       0.1934   498.7
1.3500       -2080.9308   -2081.1099       0.1791   461.8
1.4000       -2080.9329   -2081.0953       0.1624   418.7
1.4500       -2080.8720   -2081.0723       0.2003   516.6
1.5000       -2080.8634   -2081.0560       0.1927   496.8
1.5500       -2080.8921   -2081.1071       0.2150   554.5
1.6000       -2080.9123   -2081.0807       0.1684   434.3
1.6500       -2080.9171   -2081.0732       0.1562   402.7
1.7000       -2080.9287   -2081.1015       0.1728   445.5
1.7500       -2080.9109   -2081.0883       0.1774   457.5
1.8000       -2080.9188   -2081.0536       0.1348   347.5
1.8500       -2080.9319   -2081.0282       0.0963   248.4
1.9000       -2080.9809   -2081.0710       0.0901   232.3
1.9500       -2080.9777   -2081.0788       0.1012   260.9
2.0000       -2080.9744   -2081.0781       0.1037   267.5
2.0500       -2080.9533   -2081.0608       0.1075   277.1
2.1000       -2080.9206   -2081.0371       0.1166   300.6
2.1500       -2080.9196   -2081.0545       0.1349   347.8
2.2000       -2080.9120   -2081.0436       0.1316   339.3
2.2500       -2080.9128   -2081.0669       0.1540   397.2
2.3000       -2080.8862   -2081.0503       0.1641   423.3
2.3500       -2080.8878   -2081.0216       0.1337   344.9
2.4000       -2080.8760   -2080.9767       0.1006   259.5
2.4500       -2080.9038   -2081.0907       0.1868   481.8
2.5000       -2080.8991   -2081.0616       0.1626   419.3
2.5500       -2080.8904   -2081.0500       0.1596   411.6
2.6000       -2080.8988   -2080.9860       0.0872   224.9
2.6500       -2080.8889   -2081.0429       0.1540   397.0
2.7000       -2080.8589   -2081.0741       0.2152   555.0
2.7500       -2080.8603   -2080.9793       0.1190   306.9
2.8000       -2080.8572   -2081.0440       0.1867   481.5
2.8500       -2080.8474   -2080.9842       0.1368   352.9
2.9000       -2080.8697   -2081.0931       0.2234   576.2
2.9500       -2080.9220   -2081.0172       0.0952   245.4
3.0000       -2080.9441   -2081.0715       0.1275   328.8
3.0500       -2080.9047   -2080.9958       0.0911   235.0
3.1000       -2080.8881   -2081.0834       0.1953   503.6
3.1500       -2080.8678   -2081.0398       0.1720   443.5
3.2000       -2080.8631   -2081.0657       0.2025   522.3
3.2500       -2080.8755   -2081.0239       0.1484   382.8
3.3000       -2080.8756   -2080.9861       0.1105   285.1
3.3500       -2080.8750   -2081.0288       0.1538   396.6
3.4000       -2080.8785   -2081.0244       0.1460   376.4
3.4500       -2080.8830   -2081.0907       0.2077   535.6
3.5000       -2080.8969   -2081.0255       0.1286   331.6
3.5500       -2080.9088   -2081.0878       0.1791   461.8
3.6000       -2080.9085   -2081.0588       0.1503   387.7
3.6500       -2080.9058   -2081.0799       0.1741   449.1
3.7000       -2080.8984   -2080.9681       0.0697   179.7
3.7500       -2080.9052   -2081.0030       0.0978   252.2
3.8000       -2080.8873   -2080.9732       0.0859   221.6
3.8500       -2080.9090   -2081.0809       0.1719   443.3
3.9000       -2080.9028   -2081.0166       0.1138   293.5
3.9500       -2080.9290   -2081.0841       0.1551   400.0
4.0000       -2080.9098   -2080.9659       0.0561   144.7
4.0500       -2080.8923   -2081.0049       0.1126   290.4
4.1000       -2080.8760   -2080.9746       0.0986   254.2
4.1500       -2080.8936   -2081.0779       0.1842   475.1
4.2000       -2080.8515   -2081.0626       0.2111   544.3
4.2500       -2080.8373   -2081.0342       0.1969   507.8
4.3000       -2080.8347   -2080.9395       0.1048   270.3
4.3500       -2080.8431   -2080.9359       0.0928   239.4
4.4000       -2080.8440   -2080.9965       0.1525   393.2
4.4500       -2080.8501   -2080.9894       0.1394   359.4
4.5000       -2080.8685   -2081.0561       0.1876   483.9
4.5500       -2080.8786   -2081.1105       0.2319   598.0
4.6000       -2080.9030   -2081.0973       0.1943   500.9
4.6500       -2080.9210   -2081.0250       0.1040   268.1
4.7000       -2080.8695   -2080.9909       0.1214   313.2
4.7500       -2080.8908   -2080.9846       0.0938   241.8
4.8000       -2080.8913   -2080.9710       0.0797   205.6
4.8500       -2080.9177   -2081.0198       0.1022   263.4
4.9000       -2080.8886   -2081.0695       0.1809   466.4
4.9500       -2080.8637   -2081.0532       0.1894   488.5
5.0000       -2080.8783   -2081.0699       0.1916   494.2
5.0500       -2080.8357   -2080.9816       0.1459   376.3
5.1000       -2080.8132   -2080.9541       0.1409   363.4
5.1500       -2080.7863   -2080.9970       0.2107   543.3
5.2000       -2080.7869   -2080.9777       0.1908   492.0
5.2500       -2080.7946   -2081.0319       0.2372   611.8
5.3000       -2080.7837   -2080.9420       0.1584   408.4
5.3500       -2080.7722   -2080.9631       0.1908   492.1
5.4000       -2080.8041   -2080.9546       0.1505   388.0
5.4500       -2080.8286   -2081.0320       0.2034   524.6
5.5000       -2080.8446   -2081.1100       0.2654   684.5
5.5500       -2080.8721   -2080.9991       0.1270   327.4
5.6000       -2080.9040   -2081.0297       0.1256   324.0
5.6500       -2080.8999   -2080.9687       0.0688   177.4
5.7000       -2080.9140   -2081.0582       0.1442   371.9
5.7500       -2080.9165   -2081.0559       0.1394   359.4
5.8000       -2080.9161   -2081.1129       0.1968   507.5
5.8500       -2080.9201   -2081.0761       0.1560   402.4
5.9000       -2080.8911   -2081.0728       0.1817   468.6
5.9500       -2080.8975   -2081.0160       0.1185   305.6
6.0000       -2080.8837   -2081.0217       0.1380   355.9
6.0500       -2080.8929   -2081.0185       0.1256   323.9
6.1000       -2080.8670   -2080.9741       0.1070   276.0
6.1500       -2080.8708   -2080.9993       0.1285   331.4
6.2000       -2080.8822   -2081.0450       0.1628   419.9
6.2500       -2080.8769   -2081.1154       0.2384   614.9
6.3000       -2080.9098   -2081.0375       0.1277   329.2
6.3500       -2080.9233   -2081.0048       0.0815   210.1
6.4000       -2080.8843   -2080.9682       0.0838   216.2
6.4500       -2080.8236   -2081.0147       0.1911   492.8
6.5000       -2080.8027   -2081.0334       0.2307   595.0
6.5500       -2080.8246   -2081.0868       0.2622   676.2
6.6000       -2080.8455   -2081.1173       0.2717   700.7
6.6500       -2080.8589   -2081.0890       0.2301   593.3
6.7000       -2080.8456   -2080.9775       0.1320   340.4
6.7500       -2080.8380   -2080.9478       0.1098   283.2
6.8000       -2080.7610   -2080.8654       0.1044   269.3
6.8500       -2080.7147   -2081.0036       0.2889   745.0
6.9000       -2080.7439   -2081.0581       0.3142   810.3
6.9500       -2080.7187   -2081.0382       0.3194   823.7
7.0000       -2080.6995   -2080.8585       0.1590   410.1
7.0500       -2080.7459   -2080.9272       0.1813   467.5
7.1000       -2080.7476   -2081.0842       0.3365   867.8
7.1500       -2080.7071   -2080.9362       0.2290   590.6
7.2000       -2080.7157   -2080.7802       0.0645   166.4
7.2500       -2080.6792   -2080.8512       0.1721   443.8
7.3000       -2080.6690   -2081.1031       0.4341  1119.5
7.3500       -2080.6504   -2080.8337       0.1833   472.7
7.4000       -2080.6070   -2080.7570       0.1500   386.8
7.4500       -2080.5924   -2081.0848       0.4924  1269.7
7.5000       -2080.5920   -2080.7842       0.1922   495.7
7.5500       -2080.5845   -2080.7788       0.1943   501.0
7.6000       -2080.5831   -2081.0331       0.4500  1160.6
7.6500       -2080.5989   -2081.0899       0.4911  1266.3
7.7000       -2080.6613   -2080.8724       0.2111   544.3
7.7500       -2080.6970   -2080.8113       0.1144   294.9
7.8000       -2080.7014   -2080.9924       0.2909   750.3
7.8500       -2080.7027   -2081.0961       0.3934  1014.5
7.9000       -2080.7301   -2080.9060       0.1760   453.7
7.9500       -2080.7062   -2080.8158       0.1096   282.5
8.0000       -2080.7376   -2081.0444       0.3068   791.2
8.0500       -2080.7086   -2081.0416       0.3329   858.6
8.1000       -2080.7525   -2080.9553       0.2028   522.9
8.1500       -2080.7463   -2080.8253       0.0790   203.6
8.2000       -2080.7910   -2080.9956       0.2046   527.6
8.2500       -2080.7563   -2081.0882       0.3318   855.7
8.3000       -2080.7383   -2081.0617       0.3235   834.1
8.3500       -2080.7300   -2080.7890       0.0590   152.2
8.4000       -2080.7225   -2080.9071       0.1845   475.9
8.4500       -2080.7218   -2081.1034       0.3816   984.0
8.5000       -2080.6990   -2080.8989       0.1999   515.4
8.5500       -2080.7221   -2080.8557       0.1336   344.5
8.6000       -2080.7018   -2080.9717       0.2699   696.1
8.6500       -2080.6824   -2081.0271       0.3447   889.0
8.7000       -2080.6878   -2080.8754       0.1876   483.9
8.7500       -2080.7152   -2080.8319       0.1167   300.8
8.8000       -2080.6785   -2081.0181       0.3396   875.8
8.8500       -2080.7023   -2081.0361       0.3338   860.8
8.9000       -2080.7000   -2080.8327       0.1327   342.1
8.9500       -2080.7156   -2080.9179       0.2023   521.7
9.0000       -2080.7182   -2081.0273       0.3091   797.0
9.0500       -2080.7310   -2081.0592       0.3282   846.3
9.1000       -2080.7521   -2081.0300       0.2779   716.6
9.1500       -2080.8109   -2080.9991       0.1882   485.2
9.2000       -2080.8379   -2081.0676       0.2297   592.3
9.2500       -2080.8406   -2081.0964       0.2558   659.6
9.3000       -2080.8457   -2081.0060       0.1603   413.5
9.3500       -2080.8346   -2080.9697       0.1352   348.6
9.4000       -2080.8136   -2081.0136       0.2000   515.6
9.4500       -2080.8056   -2081.0460       0.2404   619.9
9.5000       -2080.7304   -2080.9429       0.2125   547.9
9.5500       -2080.7433   -2081.0258       0.2825   728.4
9.6000       -2080.7837   -2081.0237       0.2400   618.9
9.6500       -2080.7709   -2080.9321       0.1613   415.9
9.7000       -2080.7862   -2080.9435       0.1573   405.7
9.7500       -2080.7556   -2081.0179       0.2624   676.6
9.8000       -2080.7853   -2080.8540       0.0687   177.2
9.8500       -2080.7823   -2080.9451       0.1627   419.7
9.9000       -2080.7983   -2081.0352       0.2369   611.0
9.9500       -2080.7330   -2080.9674       0.2344   604.5
10.0000      -2080.7247   -2080.8831       0.1584   408.4
10.0500      -2080.7321   -2081.0801       0.3479   897.3
10.1000      -2080.7441   -2080.9015       0.1574   406.0
10.1500      -2080.7634   -2080.8874       0.1240   319.8
10.2000      -2080.7206   -2081.0321       0.3115   803.2
10.2500      -2080.7650   -2080.9564       0.1914   493.6
10.3000      -2080.7495   -2080.8840       0.1345   346.9
10.3500      -2080.7410   -2081.0265       0.2855   736.3
10.4000      -2080.7459   -2081.0683       0.3225   831.5
10.4500      -2080.7501   -2080.9221       0.1721   443.7
10.5000      -2080.7259   -2080.8277       0.1018   262.5
10.5500      -2080.7333   -2081.0093       0.2760   711.8
10.6000      -2080.7119   -2080.9979       0.2860   737.5
10.6500      -2080.6689   -2080.8754       0.2065   532.5
10.7000      -2080.6664   -2080.9968       0.3304   852.0
10.7500      -2080.6712   -2081.0665       0.3954  1019.6
10.8000      -2080.6644   -2080.9177       0.2533   653.1
10.8500      -2080.6680   -2080.8821       0.2141   552.1
10.9000      -2080.7196   -2081.0638       0.3442   887.6
10.9500      -2080.7641   -2081.0516       0.2875   741.3
11.0000      -2080.8139   -2080.9413       0.1274   328.5
11.0500      -2080.8303   -2081.0160       0.1857   478.8
11.1000      -2080.8495   -2081.0533       0.2038   525.5
11.1500      -2080.8412   -2081.0580       0.2168   559.0
11.2000      -2080.8049   -2081.0146       0.2097   540.8
11.2500      -2080.8173   -2081.0722       0.2549   657.3
11.3000      -2080.7535   -2081.0430       0.2895   746.5
11.3500      -2080.8157   -2080.9682       0.1525   393.2
11.4000      -2080.8204   -2081.0903       0.2698   695.8
11.4500      -2080.8117   -2081.0746       0.2629   678.0
11.5000      -2080.7664   -2080.9439       0.1774   457.5
11.5500      -2080.8063   -2081.0311       0.2248   579.6
11.6000      -2080.8515   -2081.1042       0.2527   651.8
11.6500      -2080.8647   -2081.0386       0.1738   448.3
11.7000      -2080.8375   -2080.9741       0.1367   352.5
11.7500      -2080.8775   -2081.0321       0.1546   398.7
11.8000      -2080.9164   -2081.1060       0.1896   488.9
11.8500      -2080.8756   -2081.0053       0.1297   334.6
11.9000      -2080.8990   -2081.0215       0.1225   316.0
11.9500      -2080.9062   -2080.9722       0.0660   170.2
12.0000      -2080.8897   -2081.1015       0.2118   546.3
12.0500      -2080.9103   -2081.0292       0.1189   306.6
12.1000      -2080.9233   -2081.0640       0.1406   362.6
12.1500      -2080.8864   -2080.9418       0.0554   142.7
12.2000      -2080.8971   -2080.9932       0.0961   247.7
12.2500      -2080.8856   -2081.0659       0.1803   464.9
12.3000      -2080.8760   -2081.0285       0.1524   393.1
12.3500      -2080.8724   -2080.9909       0.1186   305.7
12.4000      -2080.8323   -2080.9331       0.1008   260.1
12.4500      -2080.8386   -2081.0736       0.2350   606.0
12.5000      -2080.8662   -2081.0572       0.1910   492.4
12.5500      -2080.8374   -2080.9194       0.0821   211.7
12.6000      -2080.8311   -2081.0431       0.2120   546.6
12.6500      -2080.8170   -2081.0452       0.2282   588.5
12.7000      -2080.7866   -2080.9664       0.1798   463.8
12.7500      -2080.8445   -2080.9895       0.1450   373.9
12.8000      -2080.8766   -2081.0239       0.1472   379.7
12.8500      -2080.8106   -2081.0142       0.2037   525.2
12.9000      -2080.8180   -2080.9306       0.1126   290.4
12.9500      -2080.8188   -2080.9670       0.1482   382.1
13.0000      -2080.8479   -2081.0885       0.2406   620.6
13.0500      -2080.8490   -2080.9013       0.0524   135.1
13.1000      -2080.8742   -2081.0684       0.1942   500.8
13.1500      -2080.8758   -2081.0006       0.1248   321.7
13.2000      -2080.8661   -2080.9874       0.1213   312.8
13.2500      -2080.8857   -2080.9891       0.1035   266.8
13.3000      -2080.9233   -2081.0445       0.1212   312.5
13.3500      -2080.9223   -2081.0788       0.1565   403.7
13.4000      -2080.9265   -2080.9893       0.0628   161.9
13.4500      -2080.9366   -2081.0424       0.1058   272.8
13.5000      -2080.9653   -2081.0348       0.0695   179.1
13.5500      -2080.9546   -2081.1105       0.1559   402.0
13.6000      -2080.9668   -2081.0219       0.0551   142.1
13.6500      -2080.9866   -2081.0815       0.0949   244.6
13.7000      -2080.9442   -2081.0241       0.0799   206.0
13.7500      -2080.9538   -2081.1156       0.1618   417.2
13.8000      -2080.9557   -2081.0467       0.0911   234.8
13.8500      -2080.9579   -2081.0633       0.1054   271.7
13.9000      -2080.9423   -2080.9873       0.0450   116.1
13.9500      -2080.9469   -2081.0729       0.1261   325.1
14.0000      -2080.9645   -2081.0370       0.0725   187.0
14.0500      -2080.9683   -2081.1011       0.1328   342.5
14.1000      -2080.9348   -2081.0373       0.1025   264.4
14.1500      -2080.9510   -2081.0538       0.1028   265.0
14.2000      -2080.9645   -2081.0015       0.0370    95.5
14.2500      -2080.9467   -2081.0296       0.0829   213.9
14.3000      -2080.9663   -2081.0605       0.0942   242.9
14.3500      -2080.9779   -2081.0683       0.0904   233.2
14.4000      -2080.9677   -2081.0365       0.0688   177.4
14.4500      -2080.9769   -2081.0593       0.0823   212.3
14.5000      -2080.9878   -2081.0623       0.0745   192.0
14.5500      -2081.0004   -2081.0963       0.0959   247.3
14.6000      -2081.0174   -2081.0778       0.0604   155.8
14.6500      -2081.0415   -2081.0948       0.0533   137.5
14.7000      -2081.0380   -2081.0768       0.0388   100.0
14.7500      -2081.0147   -2081.0653       0.0506   130.4
14.8000      -2081.0155   -2081.0644       0.0489   126.0
14.8500      -2080.9873   -2081.0813       0.0940   242.3
14.9000      -2080.9516   -2081.0959       0.1443   372.2
14.9500      -2080.9413   -2081.0734       0.1321   340.5
15.0000      -2080.9707   -2081.0503       0.0796   205.2
15.0500      -2080.9801   -2081.0366       0.0566   145.9
15.1000      -2080.9588   -2080.9738       0.0150    38.6
15.1500      -2080.9434   -2081.0339       0.0905   233.4
15.2000      -2080.9614   -2081.0400       0.0786   202.7
15.2500      -2080.9628   -2081.1039       0.1412   364.0
15.3000      -2080.9726   -2081.0805       0.1080   278.4
15.3500      -2080.9641   -2081.0321       0.0679   175.2
15.4000      -2080.9743   -2080.9861       0.0118    30.5
15.4500      -2080.9534   -2081.0138       0.0605   155.9
15.5000      -2080.9145   -2081.0839       0.1694   437.0
15.5500      -2080.8933   -2081.0776       0.1843   475.2
15.6000      -2080.9152   -2081.0229       0.1077   277.7
15.6500      -2080.8863   -2080.9804       0.0941   242.7
15.7000      -2080.8837   -2081.0072       0.1235   318.4
15.7500      -2080.8844   -2081.0070       0.1226   316.2
15.8000      -2080.8691   -2081.1073       0.2382   614.3
15.8500      -2080.7999   -2081.0139       0.2140   551.8
15.9000      -2080.8094   -2080.9431       0.1338   345.0
15.9500      -2080.7624   -2080.9252       0.1628   419.8
16.0000      -2080.7573   -2081.0518       0.2945   759.5
16.0500      -2080.7531   -2081.0521       0.2990   771.1
16.1000      -2080.8066   -2080.9211       0.1145   295.1
16.1500      -2080.8281   -2081.0202       0.1922   495.5
16.2000      -2080.8673   -2081.0534       0.1861   480.0
16.2500      -2080.8660   -2081.0202       0.1542   397.5
16.3000      -2080.8383   -2081.0134       0.1751   451.5
16.3500      -2080.7923   -2081.0173       0.2251   580.4
16.4000      -2080.8097   -2081.0938       0.2841   732.8
16.4500      -2080.7794   -2081.0049       0.2255   581.5
16.5000      -2080.8326   -2081.0133       0.1807   466.0
16.5500      -2080.8223   -2081.0424       0.2201   567.6
16.6000      -2080.8445   -2081.0575       0.2130   549.2
16.6500      -2080.8521   -2081.1027       0.2506   646.2
16.7000      -2080.8333   -2080.9680       0.1347   347.4
16.7500      -2080.8019   -2080.9827       0.1808   466.2
16.8000      -2080.8235   -2081.0764       0.2528   652.0
16.8500      -2080.8364   -2081.0952       0.2588   667.3
16.9000      -2080.8233   -2080.9567       0.1334   343.9
16.9500      -2080.8456   -2080.9408       0.0952   245.5
17.0000      -2080.8497   -2081.0771       0.2274   586.4
17.0500      -2080.8115   -2081.1012       0.2898   747.2
17.1000      -2080.8406   -2080.9596       0.1190   306.9
17.1500      -2080.8778   -2080.9628       0.0850   219.1
17.2000      -2080.8625   -2081.0172       0.1547   399.0
17.2500      -2080.8908   -2081.0969       0.2061   531.5
17.3000      -2080.8668   -2081.0509       0.1841   474.8
17.3500      -2080.8055   -2080.8965       0.0911   234.8
17.4000      -2080.7943   -2081.0464       0.2521   650.1
17.4500      -2080.8256   -2081.0110       0.1854   478.0
17.5000      -2080.8610   -2081.0144       0.1534   395.7
17.5500      -2080.8478   -2080.9728       0.1251   322.5
17.6000      -2080.8528   -2080.9515       0.0987   254.5
17.6500      -2080.7985   -2081.1170       0.3186   821.5
17.7000      -2080.7508   -2080.9339       0.1831   472.1
17.7500      -2080.7450   -2080.8352       0.0902   232.6
17.8000      -2080.7501   -2081.0870       0.3368   868.7
17.8500      -2080.7455   -2080.9701       0.2245   579.0
17.9000      -2080.7569   -2080.7942       0.0373    96.1
17.9500      -2080.7527   -2081.0346       0.2818   726.8
18.0000      -2080.7465   -2080.9713       0.2249   579.8
18.0500      -2080.7749   -2080.7936       0.0187    48.2
18.1000      -2080.8230   -2080.9670       0.1440   371.3
18.1500      -2080.8431   -2081.0899       0.2468   636.4
18.2000      -2080.8587   -2080.9026       0.0439   113.2
18.2500      -2080.8301   -2080.9452       0.1152   297.0
18.3000      -2080.8122   -2081.1010       0.2888   744.8
18.3500      -2080.7783   -2080.9172       0.1389   358.2
18.4000      -2080.7926   -2080.9077       0.1152   297.0
18.4500      -2080.8156   -2081.0501       0.2345   604.6
18.5000      -2080.7699   -2080.9462       0.1763   454.6
18.5500      -2080.8047   -2080.9684       0.1638   422.3
18.6000      -2080.8291   -2080.9480       0.1189   306.7
18.6500      -2080.8491   -2081.0012       0.1521   392.2
18.7000      -2080.8488   -2081.0967       0.2480   639.5
18.7500      -2080.8602   -2080.8786       0.0184    47.5
18.8000      -2080.8602   -2080.9715       0.1113   287.0
18.8500      -2080.8730   -2081.0758       0.2027   522.8
18.9000      -2080.8525   -2081.0222       0.1697   437.5
18.9500      -2080.8248   -2080.8927       0.0679   175.0
19.0000      -2080.8428   -2080.9271       0.0843   217.4
19.0500      -2080.8919   -2081.1060       0.2141   552.2
19.1000      -2080.8715   -2081.0458       0.1743   449.5
19.1500      -2080.8674   -2080.9093       0.0419   108.0
19.2000      -2080.8585   -2080.9127       0.0542   139.8
19.2500      -2080.8885   -2081.0756       0.1871   482.5
19.3000      -2080.8694   -2081.0937       0.2244   578.6
19.3500      -2080.9197   -2081.0379       0.1182   304.7
19.4000      -2080.9325   -2080.9639       0.0315    81.1
19.4500      -2080.9271   -2081.0287       0.1017   262.2
19.5000      -2080.9371   -2081.0747       0.1377   355.0
19.5500      -2080.9234   -2081.1147       0.1913   493.3
19.6000      -2080.8934   -2080.9950       0.1016   262.1
19.6500      -2080.9028   -2080.9428       0.0400   103.2
19.7000      -2080.9160   -2081.0214       0.1053   271.6
19.7500      -2080.9350   -2081.0854       0.1504   387.8
19.8000      -2080.9133   -2081.0684       0.1552   400.1
19.8500      -2080.9058   -2081.0058       0.1000   257.8
19.9000      -2080.9214   -2081.0131       0.0917   236.6
19.9500      -2080.8897   -2081.0029       0.1133   292.1
20.0000      -2080.8851   -2081.0593       0.1742   449.3
20.0500      -2080.9181   -2081.0842       0.1661   428.3
20.1000      -2080.9349   -2081.0339       0.0990   255.4
20.1500      -2080.9264   -2080.9593       0.0330    85.0
20.2000      -2080.9032   -2080.9876       0.0845   217.8
20.2500      -2080.9207   -2081.0753       0.1546   398.8
20.3000      -2080.9212   -2081.1172       0.1960   505.4
20.3500      -2080.9076   -2081.0765       0.1689   435.6
20.4000      -2080.8581   -2080.9268       0.0687   177.1
20.4500      -2080.8123   -2080.9130       0.1007   259.7
20.5000      -2080.8218   -2081.0450       0.2232   575.6
20.5500      -2080.8122   -2081.0413       0.2292   591.0
20.6000      -2080.7790   -2080.8714       0.0924   238.2
20.6500      -2080.8105   -2080.9564       0.1458   376.1
20.7000      -2080.8290   -2081.0884       0.2594   668.9
20.7500      -2080.8660   -2081.0692       0.2032   523.9
20.8000      -2080.8693   -2080.9891       0.1198   308.9
20.8500      -2080.8786   -2081.0023       0.1237   318.9
20.9000      -2080.8800   -2081.0593       0.1793   462.4
20.9500      -2080.8987   -2081.1179       0.2193   565.4
21.0000      -2080.9043   -2081.0824       0.1781   459.3
21.0500      -2080.9104   -2081.0280       0.1176   303.2
21.1000      -2080.9069   -2081.0202       0.1133   292.1
21.1500      -2080.9232   -2081.0820       0.1588   409.4
21.2000      -2080.9050   -2081.0994       0.1944   501.2
21.2500      -2080.9026   -2081.0616       0.1590   410.1
21.3000      -2080.8621   -2081.0353       0.1732   446.7
21.3500      -2080.9021   -2081.0845       0.1824   470.3
21.4000      -2080.9052   -2081.0813       0.1761   454.0
21.4500      -2080.8846   -2081.1107       0.2261   583.0
21.5000      -2080.9329   -2081.0894       0.1565   403.5
21.5500      -2080.9195   -2081.1116       0.1920   495.2
21.6000      -2080.8649   -2081.0906       0.2257   582.0
21.6500      -2080.9115   -2081.0976       0.1861   480.0
21.7000      -2080.8876   -2081.0669       0.1794   462.5
21.7500      -2080.9191   -2081.1203       0.2013   519.1
21.8000      -2080.9215   -2081.0806       0.1591   410.3
21.8500      -2080.9584   -2081.1056       0.1473   379.7
21.9000      -2080.9559   -2081.0978       0.1419   365.9
21.9500      -2080.9635   -2081.1155       0.1520   392.0
22.0000      -2080.9455   -2081.0912       0.1457   375.7
22.0500      -2080.9466   -2081.1085       0.1619   417.4
22.1000      -2080.9517   -2081.0957       0.1440   371.3
22.1500      -2080.9554   -2081.0942       0.1388   357.9
22.2000      -2080.9507   -2081.0957       0.1450   373.8
22.2500      -2080.9357   -2081.0809       0.1453   374.6
22.3000      -2080.9802   -2081.1085       0.1282   330.7
22.3500      -2080.9685   -2081.0782       0.1097   283.0
22.4000      -2080.9715   -2081.0838       0.1124   289.7
22.4500      -2080.9421   -2081.0534       0.1113   287.0
22.5000      -2080.9339   -2081.1052       0.1714   441.9
22.5500      -2080.9261   -2081.0966       0.1705   439.6
22.6000      -2080.9429   -2081.1185       0.1756   452.8
22.6500      -2080.9369   -2081.0697       0.1328   342.5
22.7000      -2080.9509   -2081.1147       0.1639   422.6
22.7500      -2080.9562   -2081.0940       0.1378   355.3
22.8000      -2080.9703   -2081.1104       0.1401   361.3
22.8500      -2080.9601   -2081.0594       0.0993   256.0
22.9000      -2080.9745   -2081.0994       0.1249   322.2
22.9500      -2080.9568   -2081.0864       0.1296   334.2
23.0000      -2080.9234   -2081.1086       0.1852   477.5
23.0500      -2080.8931   -2081.0776       0.1845   475.8
23.1000      -2080.8862   -2081.1021       0.2159   556.8
23.1500      -2080.8748   -2081.0864       0.2116   545.7
23.2000      -2080.8673   -2081.0960       0.2286   589.6
23.2500      -2080.8768   -2081.0633       0.1865   481.0
23.3000      -2080.8653   -2081.1208       0.2555   659.0
23.3500      -2080.8574   -2081.0922       0.2347   605.4
23.4000      -2080.8843   -2081.0633       0.1790   461.5
23.4500      -2080.8723   -2081.0445       0.1722   444.1
23.5000      -2080.8613   -2081.0574       0.1961   505.7
23.5500      -2080.8445   -2081.0796       0.2351   606.2
23.6000      -2080.8522   -2081.0775       0.2253   581.0
23.6500      -2080.8592   -2081.0506       0.1914   493.6
23.7000      -2080.8843   -2080.9976       0.1133   292.2
23.7500      -2080.8872   -2081.0693       0.1822   469.8
23.8000      -2080.9410   -2081.0712       0.1302   335.8
23.8500      -2080.9283   -2081.1110       0.1827   471.2
23.9000      -2080.9350   -2081.0808       0.1457   375.8
23.9500      -2080.9211   -2081.0269       0.1058   272.9
24.0000      -2080.9315   -2081.0428       0.1113   287.0
24.0500      -2080.9036   -2081.0578       0.1542   397.6
24.1000      -2080.9416   -2081.0919       0.1503   387.6
24.1500      -2080.9602   -2081.0320       0.0718   185.1
24.2000      -2080.9467   -2081.0542       0.1074   277.1
24.2500      -2080.9431   -2081.0536       0.1105   285.0
24.3000      -2080.9664   -2081.1077       0.1413   364.3
24.3500      -2080.9384   -2081.0757       0.1373   354.0
24.4000      -2080.9540   -2081.0820       0.1281   330.3
24.4500      -2080.9237   -2081.0214       0.0977   251.9
24.5000      -2080.9194   -2081.0332       0.1138   293.5
24.5500      -2080.9182   -2081.0483       0.1301   335.5
24.6000      -2080.8776   -2081.1117       0.2341   603.7
24.6500      -2080.8647   -2081.0926       0.2278   587.5
24.7000      -2080.8774   -2081.0339       0.1564   403.3
24.7500      -2080.8576   -2081.0359       0.1783   459.8
24.8000      -2080.8481   -2081.0369       0.1888   486.9
24.8500      -2080.8637   -2081.0832       0.2195   566.0
